"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"1377",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1378",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummerowia stipulacea"
"1379",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium mongolicum"
"1380",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agrostis tenuis"
"1381",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa annua"
"1382",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agriophyllum squarrosum"
"1383",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corispermum chinganicum"
"1384",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herba artimisiae"
"1385",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1386",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suaeda salsa"
"1387",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia scoparia"
"1388",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isatis tinctoria"
"1389",95,"China","Etuoke",28,3,1,0.8095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tribulus terrestris"
"1390",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kummerowia stipulacea"
"1391",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa annua"
"1392",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agrostis tenuis"
"1393",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxytropis psammocharis"
"1394",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1395",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1396",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa sphondylodes"
"1397",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isatis tinctoria"
"1398",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stemmacanthauniflora"
"1399",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonchus oleraceus"
"1400",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herba artimisiae"
"1401",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1402",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia argyi"
"1403",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thalictrum petaloideum"
"1404",96,"China","Etuoke",28,4,0,0.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium mongolicum"
"1405",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia argyi"
"1406",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medicago sativa"
"1407",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa annua"
"1408",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phragmites australias"
"1409",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chenopodium album"
"1410",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1411",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corispermum chinganicum"
"1412",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium mongolicum"
"1413",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa sphondylodes"
"1414",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Convolvulus arvensis"
"1415",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1416",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonchus oleraceus"
"1417",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agriophyllum squarrosum"
"1418",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia thymifolia"
"1419",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1420",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1421",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1422",97,"China","Wuxing",29,1,3,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agrostis tenuis"
"1423",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caragana korshinskii"
"1424",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa sphondylodes"
"1425",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phragmites australias"
"1426",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lithospermum arvense"
"1427",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1428",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1429",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1430",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonchus oleraceus"
"1431",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa annua"
"1432",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1433",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medicago sativa"
"1434",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isatis tinctoria"
"1435",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia argyi"
"1436",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corispermum chinganicum"
"1437",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium mongolicum"
"1438",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia thymifolia"
"1439",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Convolvulus arvensis"
"1440",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxytropis psammocharis"
"1441",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erodium stephanianum"
"1442",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taraxacum mongolicum"
"1443",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpesium abrotanoides"
"1444",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agriophyllum squarrosum"
"1445",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agrostis tenuis"
"1446",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chenopodium album"
"1447",98,"China","Wuxing",29,2,2,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Limonium bicolor"
"1448",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stemmacanthauniflora"
"1449",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halogeton glomeratus"
"1450",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa annua"
"1451",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phragmites australias"
"1452",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1453",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. apetalum"
"1454",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia annua"
"1455",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1456",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonchus oleraceus"
"1457",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hongzhijuanbai"
"1458",99,"China","Wuxing",29,3,1,0.7721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1459",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salix cheilophila"
"1460",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1461",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1462",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1463",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1464",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia thymifolia"
"1465",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chenopodium album"
"1466",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammochloa villosa"
"1467",100,"China","Yuyang",30,1,3,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ding"
"1468",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1469",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1470",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ixeridium chinense"
"1471",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lithospermum arvense"
"1472",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chenopodium album"
"1473",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1474",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa sphondylodes"
"1475",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salsola ruthenica"
"1476",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dracocephalum moldavica"
"1477",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammochloa villosa"
"1478",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1479",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus melilotoides"
"1480",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medicago sativa"
"1481",101,"China","Yuyang",30,2,2,0.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oxytropis psammocharis"
"1482",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1483",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salix cheilophila"
"1484",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1485",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammochloa villosa"
"1486",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia thymifolia"
"1487",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1488",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1489",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lithospermum arvense"
"1490",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ding"
"1491",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus melilotoides"
"1492",102,"China","Yuyang",30,3,1,0.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isatis tinctoria"
"1493",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia desertorum"
"1494",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteropappus altaicus"
"1495",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setaria viridis"
"1496",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psammochloa villosa"
"1497",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus melilotoides"
"1498",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassia dasyphylla"
"1499",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbia esula"
"1500",103,"China","Yuyang",30,4,0,0.7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa sphondylodes"
"1501",115,"China","Muri",34,3,1,0.9434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratocarpus arenarius"
"1502",136,"Iran","Alikhani",41,3,1,0.8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cousinia arctotidifolia"
"1503",136,"Iran","Alikhani",41,3,1,0.8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nonea caspica"
"1504",136,"Iran","Alikhani",41,3,1,0.8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus sp."
"1505",136,"Iran","Alikhani",41,3,1,0.8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"1506",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus sp."
"1507",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melica ciliata"
"1508",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylis glomerata"
"1509",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alhagi camelorum"
"1510",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Teucrium chamaedrys"
"1511",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Onobrychis sintenisii"
"1512",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echinops ritrodes"
"1513",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salvia virgata"
"1514",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dianthus orientalis"
"1515",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crataegus azarolus"
"1516",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crupina vulgaris"
"1517",137,"Iran","Lohondor",42,1,3,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cousinia decipiens"
"1518",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stipa barbata"
"1519",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agropyron cristatum"
"1520",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crataegus azarolus"
"1521",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inula oculus-christi"
"1522",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Potentilla recta"
"1523",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerasus pseudoprostrata"
"1524",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phlomis cancellata"
"1525",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosa persica"
"1526",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melica ciliata"
"1527",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea sp."
"1528",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Teucrium chamaedrys"
"1529",138,"Iran","Lohondor",42,2,2,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centaurea virgata"
"1530",139,"Iran","Lohondor",42,3,1,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kochia prostrata"
"1531",139,"Iran","Lohondor",42,3,1,0.8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lappula barbata"
"1532",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iris songarica"
"1533",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stachys turcomanica"
"1534",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulipa sp."
"1535",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galium humifusum"
"1536",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peteropyrum aucheri"
"1537",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acantholimon prostegium"
"1538",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia aucheri"
"1539",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hordeum bulbosum"
"1540",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phlomis cancellata"
"1541",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium xiphopetalum"
"1542",140,"Iran","Baharkish",43,1,3,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melica persica"
"1543",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Astragalus jolderensis"
"1544",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Veronica capillipes"
"1545",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia aucheri"
"1546",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthophyllum korshinskyi"
"1547",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galium humifusum"
"1548",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Onobrychis cornuta"
"1549",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thesium kotschyanum"
"1550",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phlomis cancellata"
"1551",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poa persica"
"1552",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bunium cylindricum"
"1553",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serratula latifolia"
"1554",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melica persica"
"1555",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elymus"
"1556",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tragopogon vvedenskyi"
"1557",141,"Iran","Baharkish",43,2,2,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bothriochloa ischaemum"
"1558",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia aucheri"
"1559",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lappula barbata"
"1560",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heteranthelium piliferum"
"1561",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alyssum szowitsianum"
"1562",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Festuca valesiaca"
"1563",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stipa arabica"
"1564",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allium xiphopetalum"
"1565",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vicia subvillosa"
"1566",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stipa turkestanica"
"1567",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rochelia disperma"
"1568",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phlomis cancellata"
"1569",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agropyron sp."
"1570",142,"Iran","Baharkish",43,3,1,0.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ziziphora clinopodioides"
