"","Response","Model","Chisq","Df","Pr_value","AIC","Warnings"
"1045","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FRic+aridity:FEve+(1|site_ID)",0.256483662403999,3,0.967993563403513,144.647739852766,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1046","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FEve+aridity:FRic+(1|site_ID)",0.284602464333499,3,0.962897842553124,144.945978444761,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1047","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FEve+aridity:FEve+(1|site_ID)",0.247632221456125,3,0.969556468154105,144.05639514611,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1048","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.334220816700783,3,0.953469064067415,140.470224492316,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1049","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+(1|site_ID)",0.284327604805273,3,0.962948572511374,148.760641173356,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1050","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FDiv+(1|site_ID)",0.254166165882879,3,0.968404743528856,148.569383802079,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1051","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+aridity:FRic+(1|site_ID)",0.368097895976621,3,0.946750934865218,144.888904437646,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1052","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+aridity:FDiv+(1|site_ID)",0.234676600306811,3,0.971806202808047,145.770236772171,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1053","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+graz:FDiv+(1|site_ID)",0.269322477001202,3,0.965690910768053,147.820610534838,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1054","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+aridity:FRic+(1|site_ID)",0.386997482482864,3,0.942915217886694,144.257188799751,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1055","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+aridity:FDiv+(1|site_ID)",0.258642618312821,3,0.967609267186882,144.895021998754,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1056","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FDiv+aridity:FRic+(1|site_ID)",0.353963456950137,3,0.949579413105608,143.77722674704,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1057","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FDiv+aridity:FDiv+(1|site_ID)",0.230506660394686,3,0.972520416582072,144.638748500365,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1058","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.355951871807571,3,0.949183657530087,141.014621069691,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1059","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+graz:aridity+graz:FRic+aridity:FRic+(1|site_ID)",0.300824775320681,3,0.959873287756932,149.076330220122,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1060","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+(1|site_ID)",0.370292103023938,3,0.946308707467854,148.782307089842,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1061","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FDiv+(1|site_ID)",0.350501065663952,3,0.950266819903799,148.317864607614,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1062","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+aridity:FEve+(1|site_ID)",0.339338413092182,3,0.952467873841078,144.785241554092,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1063","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+aridity:FDiv+(1|site_ID)",0.354645946582572,3,0.949443657345074,145.695665533305,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1064","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+graz:FDiv+(1|site_ID)",0.357614875812084,3,0.9488521213085,147.662062393941,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1065","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+aridity:FEve+(1|site_ID)",0.342370397333195,3,0.951872341560704,143.748237517715,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1066","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+aridity:FDiv+(1|site_ID)",0.36520727952076,3,0.947332247639191,144.960233614531,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1067","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FDiv+aridity:FEve+(1|site_ID)",0.329795563094371,3,0.954330705784991,143.872668924639,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1068","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FDiv+aridity:FDiv+(1|site_ID)",0.343771276960641,3,0.951596597744088,144.434028512482,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1069","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.336714391502793,3,0.952981859326386,140.974213302022,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1070","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+graz:aridity+graz:FEve+aridity:FEve+(1|site_ID)",0.28946877450825,3,0.961996796855832,147.97313317108,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1071","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FDiv+graz:aridity+graz:FDiv+aridity:FDiv+(1|site_ID)",0.296513159085618,3,0.960682921594087,148.568625691274,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1072","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+FRic+FEve+FDiv+graz:FRic+graz:FEve+(1|site_ID)",0.348845185641578,3,0.950594793850304,148.065073363591,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1073","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+FRic+FEve+FDiv+graz:FRic+graz:FDiv+(1|site_ID)",0.317629289205163,3,0.956679495961302,147.952475688815,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1074","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+FRic+FEve+FDiv+graz:FEve+graz:FDiv+(1|site_ID)",0.310760648191182,3,0.957992151030158,147.809449894257,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1075","mean_NInta_cov_binom","mean_NInta_cov_binom ~ aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.0494768230874922,1,0.823976153720505,136.425625753743,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1076","mean_NInta_cov_binom","mean_NInta_cov_binom ~ aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.0573631166807055,1,0.810713256412872,137.339051143993,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1077","mean_NInta_cov_binom","mean_NInta_cov_binom ~ aridity+FRic+FEve+FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.0535782992962058,1,0.816949792534692,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1078","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+(1|site_ID)",0.323699104347889,3,0.955511404290269,150.620861149267,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1079","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+(1|site_ID)",0.307091683694843,3,0.958689254888058,150.609384593313,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1080","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+(1|site_ID)",0.289923329728134,3,0.961912354315784,150.317282209192,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1081","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FRic+(1|site_ID)",0.379133052902543,3,0.944518570441863,146.842912484325,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1082","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FEve+(1|site_ID)",0.295245104399788,3,0.960920253296637,146.748684696921,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1083","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FDiv+(1|site_ID)",0.279658784372124,3,0.963807587349076,147.600532962517,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1084","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+(1|site_ID)",0.333614832645431,3,0.953587281549946,150.034276814495,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1085","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+(1|site_ID)",0.303813280963834,3,0.959309716966657,149.704077899386,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1086","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+(1|site_ID)",0.398039222878447,3,0.940647247051171,146.209739122022,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1087","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FEve+(1|site_ID)",0.315618969141975,3,0.957064701871021,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1088","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FDiv+(1|site_ID)",0.30198449146365,3,0.959654819952237,146.804858058469,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1089","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+(1|site_ID)",0.297569524285078,3,0.960484937269515,149.658607167233,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1090","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+(1|site_ID)",0.388391892285681,3,0.942629880623634,146.175269555961,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1091","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FEve+(1|site_ID)",0.300730016095428,3,0.959891125552492,145.700547308122,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1092","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FDiv+(1|site_ID)",0.29000200611875,3,0.961897733858934,146.805916525401,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1093","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+(1|site_ID)",0.360929656739441,3,0.948189811555477,145.696012085119,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1094","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FEve+(1|site_ID)",0.286099191158084,3,0.962621289252497,145.868234273764,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1095","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FDiv+(1|site_ID)",0.269494962061258,3,0.965659695576015,146.432845383772,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1096","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.381538404962986,3,0.944029261521896,142.042287904694,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1097","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.370630529880755,3,0.946240426186839,142.966406962649,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1098","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.285572495080745,3,0.962718667063088,142.925039472654,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1099","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FRic+graz:FEve+(1|site_ID)",0.263953876956027,3,0.966658809355634,153.961822203086,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1100","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FRic+aridity:FRic+(1|site_ID)",0.291331588333756,3,0.961650444549992,150.958735465262,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1101","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FRic+aridity:FEve+(1|site_ID)",0.253431107650965,3,0.968534869722243,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1102","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FEve+aridity:FRic+(1|site_ID)",0.28285577276408,3,0.963219924953434,150.845812214555,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1103","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FEve+aridity:FEve+(1|site_ID)",0.24473677242492,3,0.970063222124701,149.872160593013,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1104","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+aridity:FRic+aridity:FEve+(1|site_ID)",0.333449250096379,3,0.953619571535175,146.298052518117,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1105","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FRic+graz:FEve+aridity:FRic+(1|site_ID)",0.292792152464817,3,0.96137833265367,150.435770714971,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1106","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FRic+graz:FEve+aridity:FEve+(1|site_ID)",0.258199718200607,3,0.967688201245875,149.636409623981,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1107","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FRic+aridity:FRic+aridity:FEve+(1|site_ID)",0.338294946481889,3,0.95267242306657,145.854966504584,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1108","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.335869909851412,3,0.953146992258293,145.34042904695,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1109","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+graz:FDiv+(1|site_ID)",0.27241715142701,3,0.965129751891856,153.644571576203,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1110","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+aridity:FRic+(1|site_ID)",0.383887607859163,3,0.943550453018157,150.162852058124,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1111","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+aridity:FDiv+(1|site_ID)",0.257543192559475,3,0.967805115449677,150.75983833909,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1112","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FDiv+aridity:FRic+(1|site_ID)",0.358465634497883,3,0.948682322400702,149.655654640051,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1113","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FDiv+aridity:FDiv+(1|site_ID)",0.22992169940847,3,0.97262021245647,150.568412963156,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1114","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+aridity:FRic+aridity:FDiv+(1|site_ID)",0.352979072334918,3,0.94977507063931,146.858740447054,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1115","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+graz:FDiv+aridity:FRic+(1|site_ID)",0.366367449268477,3,0.947099107977173,149.185825895197,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1116","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+graz:FDiv+aridity:FDiv+(1|site_ID)",0.248989173634375,3,0.969318207600491,149.78733740055,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1117","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FRic+aridity:FRic+aridity:FDiv+(1|site_ID)",0.371282867798816,3,0.946108754605305,146.256406196241,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1118","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FDiv+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.342558789220686,3,0.951835280754878,145.777226371184,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1119","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+(1|site_ID)",0.349786888601069,3,0.950408336203935,153.356855549985,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1120","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+aridity:FEve+(1|site_ID)",0.339464136527786,3,0.952443214413594,149.606027535634,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1121","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+aridity:FDiv+(1|site_ID)",0.357923764697505,3,0.948790486610947,150.767777634874,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1122","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FEve+(1|site_ID)",0.328365528292871,3,0.95460832448223,149.748070664189,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1123","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FDiv+(1|site_ID)",0.338305325372802,3,0.95267038953388,150.309599003366,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1124","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+aridity:FEve+aridity:FDiv+(1|site_ID)",0.334821955972963,3,0.953351721201185,146.785206457582,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1125","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.332001918868781,3,0.953901585439346,148.832701549924,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1126","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.35215366275474,3,0.949938994116734,149.637954699712,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1127","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.3372755701627,3,0.95287204844437,145.745243173925,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1128","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FEve+FDiv+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.329521472856612,3,0.954383947414853,145.867684013416,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1129","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+(1|site_ID)",0.330561719293105,3,0.954181802439733,153.194261495626,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1130","mean_NInta_cov_binom","mean_NInta_cov_binom ~ aridity+FRic+FEve+FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.0494688901356294,1,0.82399003464836,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1131","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+(1|site_ID)",0.393152832677524,3,0.941653299116773,155.031447125051,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1132","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+(1|site_ID)",0.305116347751021,3,0.959063378929551,155.465026945993,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1133","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+(1|site_ID)",0.394744682643123,3,0.941325968175447,152.0906087747,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1134","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+(1|site_ID)",0.312187001489481,3,0.957720374388315,152.014203059694,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1135","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FDiv+(1|site_ID)",0.299340060694442,3,0.960152549273152,152.611442051661,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1136","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+(1|site_ID)",0.289910315102264,3,0.961914772691781,155.344981096354,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1137","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+(1|site_ID)",0.381730632264683,3,0.943990116361607,152.02765877213,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1138","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FEve+(1|site_ID)",0.29731563903176,3,0.960532543113817,151.523831604704,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1139","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FDiv+(1|site_ID)",0.28433853549827,3,0.962946555402648,152.609338265535,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1140","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+(1|site_ID)",0.366052236178769,3,0.947162474204907,151.5669087376,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1141","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FEve+(1|site_ID)",0.285217400681786,3,0.962784282238227,151.744383374093,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1142","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FDiv+(1|site_ID)",0.266553085407176,3,0.966191093571381,152.30959537487,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1143","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FRic+aridity:FEve+(1|site_ID)",0.379941141530167,3,0.944354291948966,147.840851106034,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1144","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FRic+aridity:FDiv+(1|site_ID)",0.366545983815822,3,0.947063210113085,148.797287592773,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1145","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FEve+aridity:FDiv+(1|site_ID)",0.28397402338366,3,0.963013806116444,NA,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1146","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+(1|site_ID)",0.314510021688055,3,0.957276833435506,155.004504143934,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1147","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+(1|site_ID)",0.404044276806469,3,0.939405780574543,151.5434558874,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"1148","mean_NInta_cov_binom","mean_NInta_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+(1|site_ID)",0.314964680848582,3,0.957189892203027,151.122540945005,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
