"","ID","replicate","taxon","position"
"25456","274","30","Hedysarum boveanum","both"
"25457","274","30","Thymus zygis","both"
"25458","274","31","Genista scorpius","nurse_species"
"25459","274","31",NA,"nurse_only"
"25460","274","31","Thymus zygis","bare_only"
"25461","274","31","Stipa barbata","bare_only"
"25462","274","31","Helianthemum hirtum","both"
"25463","274","31","Teucrium capitatum","both"
"25464","274","32","Genista scorpius","nurse_species"
"25465","274","32","Helianthemum small","nurse_only"
"25466","274","32","Helianthemum small","bare_only"
"25467","274","32","Plantago albicans","bare_only"
"25468","274","32","Stipa barbata","both"
"25469","274","32","Teucrium capitatum","both"
"25470","274","32","Thymus zygis","both"
"25471","274","33","Genista scorpius","nurse_species"
"25472","274","33","Linum suffruticosum","nurse_only"
"25473","274","33","Stipa barbata","nurse_only"
"25474","274","33","Teucrium capitatum","nurse_only"
"25475","274","33","Stipa barbata","bare_only"
"25476","274","33","Thymus zygis","both"
"25477","274","33","Helianthemum small","both"
"25478","274","33","Plantago albicans","both"
"25479","274","34","Genista scorpius","nurse_species"
"25480","274","34",NA,"nurse_only"
"25481","274","34","Teucrium capitatum","bare_only"
"25482","274","34","Matthiola fruticulosa","bare_only"
"25483","274","34","Helianthemum small","bare_only"
"25484","274","34","Stipa barbata","both"
"25485","274","34","Plantago albicans","both"
"25486","274","34","Thymus zygis","both"
"25487","274","35","Genista scorpius","nurse_species"
"25488","274","35","Hedysarum boveanum","nurse_only"
"25489","274","35","Plantago albicans","nurse_only"
"25490","274","35","Hedysarum boveanum","bare_only"
"25491","274","35","Stipa barbata","both"
"25492","274","35","Helianthemum hirtum","both"
"25493","274","35","Teucrium capitatum","both"
"25494","274","35","Thymus zygis","both"
"25495","274","36","Genista scorpius","nurse_species"
"25496","274","36",NA,"nurse_only"
"25497","274","36","Plantago albicans","bare_only"
"25498","274","36","Stipa barbata","bare_only"
"25499","274","36","Hedysarum boveanum","both"
"25500","274","36","Thymus zygis","both"
"25501","274","37","Genista scorpius","nurse_species"
"25502","274","37",NA,"nurse_only"
"25503","274","37","Thymus zygis","bare_only"
"25504","274","37","Stipa barbata","bare_only"
"25505","274","37","Helianthemum rotundifolium","bare_only"
"25506","274","37","Astragalus incanus","both"
"25507","274","37","Helianthemum hirtum","both"
"25508","274","38","Genista scorpius","nurse_species"
"25509","274","38","Matthiola fruticulosa","nurse_only"
"25510","274","38","Helianthemum small","bare_only"
"25511","274","38","Hedysarum boveanum","bare_only"
"25512","274","38","Plantago albicans","bare_only"
"25513","274","38","Stipa barbata","both"
"25514","274","38","Teucrium capitatum","both"
"25515","274","39","Genista scorpius","nurse_species"
"25516","274","39","Helianthemum small","nurse_only"
"25517","274","39","Plantago albicans","bare_only"
"25518","274","39","Matthiola fruticulosa","bare_only"
"25519","274","39","Helianthemum small","bare_only"
"25520","274","39","Teucrium capitatum","both"
"25521","274","39","Stipa barbata","both"
"25522","274","39","Helianthemum rotundifolium","both"
"25523","274","40","Genista scorpius","nurse_species"
"25524","274","40","Thymus zygis","nurse_only"
"25525","274","40","Teucrium capitatum","nurse_only"
"25526","274","40","Hedysarum boveanum","nurse_only"
"25527","274","40","Helianthemum hirtum","nurse_only"
"25528","274","40","Matthiola fruticulosa","nurse_only"
"25529","274","40","Hedysarum boveanum","bare_only"
"25530","274","40","Matthiola fruticulosa","bare_only"
"25531","274","40","Helianthemum small","bare_only"
"25532","274","40","Stipa barbata","both"
"25533","274","40","Plantago albicans","both"
"25534","274","41","Genista scorpius","nurse_species"
"25535","274","41","Thymus zygis","nurse_only"
"25536","274","41","Hedysarum boveanum","nurse_only"
"25537","274","41","Helianthemum small","nurse_only"
"25538","274","41","Teucrium capitatum","nurse_only"
"25539","274","41","Stipa barbata","nurse_only"
"25540","274","41","Helianthemum rotundifolium","nurse_only"
"25541","274","41","Plantago albicans","nurse_only"
"25542","274","41","Stipa barbata","bare_only"
"25543","274","41","Plantago albicans","bare_only"
"25544","274","41","Teucrium capitatum","bare_only"
"25545","274","41",NA,"both"
"25546","274","42","Genista scorpius","nurse_species"
"25547","274","42","Thymus zygis","nurse_only"
"25548","274","42","Helianthemum hirtum","nurse_only"
"25549","274","42","Hedysarum boveanum","nurse_only"
"25550","274","42","Helianthemum hirtum","bare_only"
"25551","274","42","Plantago albicans","bare_only"
"25552","274","42","Helianthemum rotundifolium","both"
"25553","274","42","Helianthemum small","both"
"25554","274","42","Teucrium capitatum","both"
"25555","274","42","Stipa barbata","both"
"25556","274","43","Genista scorpius","nurse_species"
"25557","274","43",NA,"nurse_only"
"25558","274","43","Teucrium capitatum","bare_only"
"25559","274","43","Stipa barbata","bare_only"
"25560","274","43","Plantago albicans","both"
"25561","274","44","Genista scorpius","nurse_species"
"25562","274","44","Phlomis lychnitis","nurse_only"
"25563","274","44","Plantago albicans","nurse_only"
"25564","274","44","Teucrium capitatum","nurse_only"
"25565","274","44","Helianthemum asperum","nurse_only"
"25566","274","44","Gypsophila","nurse_only"
"25567","274","44","Stipa barbata","bare_only"
"25568","274","44","Matthiola fruticulosa","bare_only"
"25569","274","44","Helianthemum hirtum","bare_only"
"25570","274","44",NA,"both"
"25571","289","1","Palmito sp.","nurse_species"
"25572","289","1",NA,"nurse_only"
"25573","289","1","Lavandula multifida","bare_only"
"25574","289","1","Thymus","both"
"25575","289","2","Palmito sp.","nurse_species"
"25576","289","2","Thymus","nurse_only"
"25577","289","2","Teucrium sp1","nurse_only"
"25578","289","2","Thymus","bare_only"
"25579","289","2","Lavandula multifida","both"
"25580","289","2","Phlomis lychnitis","both"
"25581","289","2","Stipa","both"
"25582","289","3","Palmito sp.","nurse_species"
"25583","289","3","Stipa","nurse_only"
"25584","289","3","Lavandula multifida","nurse_only"
"25585","289","3","Lavandula multifida","bare_only"
"25586","289","3",NA,"both"
"25587","289","4","Palmito sp.","nurse_species"
"25588","289","4","Thymus","nurse_only"
"25589","289","4","Lycium sp.","nurse_only"
"25590","289","4",NA,"bare_only"
"25591","289","4",NA,"both"
"25592","289","5","Palmito sp.","nurse_species"
"25593","289","5","Phlomis purpurea","nurse_only"
"25594","289","5","Teucrium sp1","nurse_only"
"25595","289","5","Lavandula multifida","bare_only"
"25596","289","5","Asparagus horridus","bare_only"
"25597","289","5","Thymus","bare_only"
"25598","289","5",NA,"both"
"25599","289","6","Palmito sp.","nurse_species"
"25600","289","6","Phlomis purpurea","nurse_only"
"25601","289","6","Teucrium sp1","nurse_only"
"25602","289","6","Thymus","bare_only"
"25603","289","6","Lavandula multifida","bare_only"
"25604","289","6","Phlomis lychnitis","bare_only"
"25605","289","6","Tussock sp.","bare_only"
"25606","289","6",NA,"both"
"25607","289","7","Palmito sp.","nurse_species"
"25608","289","7","Phagnalon sp.","nurse_only"
"25609","289","7","Rhamnus","nurse_only"
"25610","289","7","Lavandula multifida","nurse_only"
"25611","289","7","Lavandula multifida","bare_only"
"25612","289","7",NA,"both"
"25613","289","8","Palmito sp.","nurse_species"
"25614","289","8","Palmito sp.","nurse_only"
"25615","289","8","Lavandula multifida","bare_only"
"25616","289","8","Tussock sp.","bare_only"
"25617","289","8","Thymus","bare_only"
"25618","289","8","Phagnalon sp.","bare_only"
"25619","289","8",NA,"both"
"25620","289","9","Palmito sp.","nurse_species"
"25621","289","9","Lavandula multifida","nurse_only"
"25622","289","9",NA,"bare_only"
"25623","289","9",NA,"both"
"25624","289","10","Palmito sp.","nurse_species"
"25625","289","10","Phlomis purpurea","nurse_only"
"25626","289","10","Thymus","nurse_only"
"25627","289","10","Lavandula multifida","bare_only"
"25628","289","10","Tussock sp.","bare_only"
"25629","289","10",NA,"both"
"25630","289","11","Palmito sp.","nurse_species"
"25631","289","11","Launaea lanifera","nurse_only"
"25632","289","11","Thymus","nurse_only"
"25633","289","11","Lavandula multifida","bare_only"
"25634","289","11","Tussock sp.","bare_only"
"25635","289","11",NA,"both"
"25636","289","12","Palmito sp.","nurse_species"
"25637","289","12","Lavandula multifida","nurse_only"
"25638","289","12","Launaea lanifera","nurse_only"
"25639","289","12","Lycium sp.","nurse_only"
"25640","289","12","Thymus","nurse_only"
"25641","289","12",NA,"bare_only"
"25642","289","12",NA,"both"
"25643","289","13","Palmito sp.","nurse_species"
"25644","289","13",NA,"nurse_only"
"25645","289","13","Lavandula multifida","bare_only"
"25646","289","13","Asparagus horridus","both"
"25647","289","14","Palmito sp.","nurse_species"
"25648","289","14","Asparagus horridus","nurse_only"
"25649","289","14","Thymus","bare_only"
"25650","289","14","Stipa","bare_only"
"25651","289","14","Phagnalon sp.","bare_only"
"25652","289","14","Lavandula multifida","bare_only"
"25653","289","14","Teucrium sp2","bare_only"
"25654","289","14",NA,"both"
"25655","289","15","Palmito sp.","nurse_species"
"25656","289","15","Palmito sp.","nurse_only"
"25657","289","15","Rhamnus","nurse_only"
"25658","289","15","Asparagus horridus","nurse_only"
"25659","289","15","Phagnalon sp.","bare_only"
"25660","289","15","Launaea lanifera","bare_only"
"25661","289","15",NA,"both"
"25662","289","16","Stipa","nurse_species"
"25663","289","16","Stipa","nurse_only"
"25664","289","16","Thymus","bare_only"
"25665","289","16","Lavandula multifida","bare_only"
"25666","289","16",NA,"both"
"25667","289","17","Stipa","nurse_species"
"25668","289","17","Stipa","nurse_only"
"25669","289","17",NA,"bare_only"
"25670","289","17",NA,"both"
"25671","289","18","Stipa","nurse_species"
"25672","289","18",NA,"nurse_only"
"25673","289","18","Lavandula multifida","bare_only"
"25674","289","18","Thymus","both"
"25675","289","19","Stipa","nurse_species"
"25676","289","19","Thymus","nurse_only"
"25677","289","19","Asparagus horridus","nurse_only"
"25678","289","19","Lavandula multifida","bare_only"
"25679","289","19",NA,"both"
"25680","289","20","Stipa","nurse_species"
"25681","289","20","Stipa","nurse_only"
"25682","289","20","Lavandula multifida","nurse_only"
"25683","289","20","Lavandula multifida","bare_only"
"25684","289","20",NA,"both"
"25685","289","21","Stipa","nurse_species"
"25686","289","21",NA,"nurse_only"
"25687","289","21","Launaea lanifera","bare_only"
"25688","289","21","Thymus","both"
"25689","289","22","Stipa","nurse_species"
"25690","289","22",NA,"nurse_only"
"25691","289","22","Thymus","bare_only"
"25692","289","22","Lavandula multifida","both"
"25693","289","23","Stipa","nurse_species"
"25694","289","23","Stipa","nurse_only"
"25695","289","23",NA,"bare_only"
"25696","289","23",NA,"both"
"25697","289","24","Stipa","nurse_species"
"25698","289","24","Launaea lanifera","nurse_only"
"25699","289","24","Lavandula multifida","bare_only"
"25700","289","24","Thymus","bare_only"
"25701","289","24",NA,"both"
"25702","289","25","Stipa","nurse_species"
"25703","289","25","Phlomis lychnitis","nurse_only"
"25704","289","25","Thymus","bare_only"
"25705","289","25",NA,"both"
"25706","289","26","Stipa","nurse_species"
"25707","289","26","Stipa","nurse_only"
"25708","289","26",NA,"bare_only"
"25709","289","26",NA,"both"
"25710","289","27","Stipa","nurse_species"
"25711","289","27","Stipa","nurse_only"
"25712","289","27","Thymus","bare_only"
"25713","289","27",NA,"both"
"25714","289","28","Stipa","nurse_species"
"25715","289","28","Stipa","nurse_only"
"25716","289","28","Launaea lanifera","bare_only"
"25717","289","28",NA,"both"
"25718","289","29","Stipa","nurse_species"
"25719","289","29","Stipa","nurse_only"
"25720","289","29","Lavandula multifida","bare_only"
"25721","289","29",NA,"both"
"25722","289","30","Stipa","nurse_species"
"25723","289","30","Stipa","nurse_only"
"25724","289","30","Phagnalon sp.","bare_only"
"25725","289","30",NA,"both"
"25726","290","1","Launaea","nurse_species"
"25727","290","1","Thymus","nurse_only"
"25728","290","1","Launaea lanifera","bare_only"
"25729","290","1",NA,"both"
"25730","290","2","Launaea","nurse_species"
"25731","290","2","Launaea lanifera","nurse_only"
"25732","290","2","Lavandula multifida","bare_only"
"25733","290","2",NA,"both"
"25734","290","3","Launaea","nurse_species"
"25735","290","3","Launaea lanifera","nurse_only"
"25736","290","3","Lavandula multifida","bare_only"
"25737","290","3","Teucrium sp2","bare_only"
"25738","290","3",NA,"both"
"25739","290","4","Launaea","nurse_species"
"25740","290","4","Launaea lanifera","nurse_only"
"25741","290","4","Lavandula multifida","nurse_only"
"25742","290","4","Teucrium sp2","nurse_only"
"25743","290","4",NA,"bare_only"
"25744","290","4",NA,"both"
"25745","290","5","Launaea","nurse_species"
"25746","290","5","Teucrium sp2","nurse_only"
"25747","290","5",NA,"bare_only"
"25748","290","5",NA,"both"
"25749","290","6","Launaea","nurse_species"
"25750","290","6","Asparagus sp.","nurse_only"
"25751","290","6","Lavandula multifida","bare_only"
"25752","290","6",NA,"both"
"25753","290","7","Launaea","nurse_species"
"25754","290","7",NA,"nurse_only"
"25755","290","7","Teucrium sp2","bare_only"
"25756","290","7","Launaea","bare_only"
"25757","290","7","Thymus","both"
"25758","290","8","Launaea","nurse_species"
"25759","290","8",NA,"nurse_only"
"25760","290","8",NA,"bare_only"
"25761","290","8","Thymus","both"
"25762","290","9","Launaea","nurse_species"
"25763","290","9","Launaea","nurse_only"
"25764","290","9","Asparagus horridus","nurse_only"
"25765","290","9","Lavandula multifida","nurse_only"
"25766","290","9",NA,"bare_only"
"25767","290","9",NA,"both"
"25768","290","10","Launaea","nurse_species"
"25769","290","10","Phagnalon sp.","nurse_only"
"25770","290","10",NA,"bare_only"
"25771","290","10",NA,"both"
"25772","290","11","Launaea","nurse_species"
"25773","290","11",NA,"nurse_only"
"25774","290","11",NA,"bare_only"
"25775","290","11",NA,"both"
"25776","290","12","Launaea","nurse_species"
"25777","290","12","Launaea","nurse_only"
"25778","290","12",NA,"bare_only"
"25779","290","12",NA,"both"
"25780","290","13","Launaea","nurse_species"
"25781","290","13","Lavandula latifolia","nurse_only"
"25782","290","13",NA,"bare_only"
"25783","290","13",NA,"both"
"25784","290","14","Launaea","nurse_species"
"25785","290","14",NA,"nurse_only"
"25786","290","14","Launaea","bare_only"
"25787","290","14","Thymus","both"
"25788","290","15","Launaea","nurse_species"
"25789","290","15","Phagnalon sp.","nurse_only"
"25790","290","15","Lavandula","nurse_only"
"25791","290","15","Teucrium sp2","nurse_only"
"25792","290","15","Helianthemum sp.","nurse_only"
"25793","290","15","Helianthemum sp.","bare_only"
"25794","290","15","Thymus","bare_only"
"25795","290","15","Launaea","bare_only"
"25796","290","15",NA,"both"
"25797","290","16","Stipa","nurse_species"
"25798","290","16","Teucrium sp2","nurse_only"
"25799","290","16",NA,"bare_only"
"25800","290","16","Launaea lanifera","both"
"25801","290","17","Stipa","nurse_species"
"25802","290","17","Stipa","nurse_only"
"25803","290","17","Launaea lanifera","bare_only"
"25804","290","17",NA,"both"
"25805","290","18","Stipa","nurse_species"
"25806","290","18","Teucrium sp2","nurse_only"
"25807","290","18","Thymus","nurse_only"
"25808","290","18","Lavandula multifida","bare_only"
"25809","290","18",NA,"both"
"25810","290","19","Stipa","nurse_species"
"25811","290","19","Teucrium sp2","nurse_only"
"25812","290","19","Thymus","nurse_only"
"25813","290","19","Lavandula multifida","nurse_only"
"25814","290","19","Lavandula multifida","bare_only"
"25815","290","19",NA,"both"
"25816","290","20","Stipa","nurse_species"
"25817","290","20","Stipa","nurse_only"
"25818","290","20","Lavandula multifida","bare_only"
"25819","290","20",NA,"both"
"25820","290","21","Stipa","nurse_species"
"25821","290","21","Stipa","nurse_only"
"25822","290","21",NA,"bare_only"
"25823","290","21",NA,"both"
"25824","290","22","Stipa","nurse_species"
"25825","290","22","Teucrium sp2","nurse_only"
"25826","290","22","Thymus","nurse_only"
"25827","290","22","Helianthemum sp.","bare_only"
"25828","290","22","Lavandula multifida","both"
"25829","290","23","Stipa","nurse_species"
"25830","290","23","Launaea","nurse_only"
"25831","290","23","Thymus","bare_only"
"25832","290","23","Lavandula multifida","bare_only"
"25833","290","23",NA,"both"
"25834","290","24","Stipa","nurse_species"
"25835","290","24","Thymus","nurse_only"
"25836","290","24","Launaea","nurse_only"
"25837","290","24",NA,"bare_only"
"25838","290","24",NA,"both"
"25839","290","25","Stipa","nurse_species"
"25840","290","25","Thymus","nurse_only"
"25841","290","25","Asparagus horridus","nurse_only"
"25842","290","25",NA,"bare_only"
"25843","290","25",NA,"both"
"25844","290","26","Stipa","nurse_species"
"25845","290","26",NA,"nurse_only"
"25846","290","26","Launaea","bare_only"
"25847","290","26","Lavandula","both"
"25848","290","27","Stipa","nurse_species"
"25849","290","27","Thymus","nurse_only"
"25850","290","27",NA,"bare_only"
"25851","290","27",NA,"both"
"25852","290","28","Stipa","nurse_species"
"25853","290","28",NA,"nurse_only"
"25854","290","28",NA,"bare_only"
"25855","290","28","Thymus","both"
"25856","290","29","Stipa","nurse_species"
"25857","290","29","Launaea","nurse_only"
"25858","290","29","Thymus","nurse_only"
"25859","290","29",NA,"bare_only"
"25860","290","29",NA,"both"
"25861","290","30","Stipa","nurse_species"
"25862","290","30","Periploca","nurse_only"
"25863","290","30","Thymus","nurse_only"
"25864","290","30","Helianthemum sp.","bare_only"
"25865","290","30",NA,"both"
"25866","291","1","Stipa","nurse_species"
"25867","291","1","Stipa","nurse_only"
"25868","291","1","Helianthemum sp.","bare_only"
"25869","291","1","Thymus","bare_only"
"25870","291","1","Phagnalon sp.","bare_only"
"25871","291","1","Asparagus sp.","bare_only"
"25872","291","1",NA,"both"
"25873","291","2","Stipa","nurse_species"
"25874","291","2","Asparagus sp.","nurse_only"
"25875","291","2","Launaea","bare_only"
"25876","291","2",NA,"both"
"25877","291","3","Stipa","nurse_species"
"25878","291","3","Stipa","nurse_only"
"25879","291","3","Helianthemum sp.","bare_only"
"25880","291","3","Herradura 2","bare_only"
"25881","291","3","Thymus","bare_only"
"25882","291","3",NA,"both"
"25883","291","4","Stipa","nurse_species"
"25884","291","4","Teucrium sp2","nurse_only"
"25885","291","4","Helianthemum sp.","nurse_only"
"25886","291","4","Helianthemum sp.","bare_only"
"25887","291","4",NA,"both"
"25888","291","5","Stipa","nurse_species"
"25889","291","5",NA,"nurse_only"
"25890","291","5","Helianthemum sp.","bare_only"
"25891","291","5","Stipa","bare_only"
"25892","291","5","Thymus","both"
"25893","291","6","Stipa","nurse_species"
"25894","291","6",NA,"nurse_only"
"25895","291","6","Helianthemum sp.","bare_only"
"25896","291","6","Ballota hirsuta","both"
"25897","291","7","Stipa","nurse_species"
"25898","291","7","Launaea","nurse_only"
"25899","291","7","Teucrium sp2","nurse_only"
"25900","291","7",NA,"bare_only"
"25901","291","7",NA,"both"
"25902","291","8","Stipa","nurse_species"
"25903","291","8","Genista haenseleri","nurse_only"
"25904","291","8",NA,"bare_only"
"25905","291","8",NA,"both"
"25906","291","9","Stipa","nurse_species"
"25907","291","9","Stipa","nurse_only"
"25908","291","9","Genista ramosissima","bare_only"
"25909","291","9","Fagonia","bare_only"
"25910","291","9",NA,"both"
"25911","291","10","Stipa","nurse_species"
"25912","291","10","Stipa","nurse_only"
"25913","291","10","Helianthemum sp.","bare_only"
"25914","291","10",NA,"both"
"25915","291","11","Stipa","nurse_species"
"25916","291","11","Stipa","nurse_only"
"25917","291","11","Genista haenseleri","bare_only"
"25918","291","11","Asparagus sp.","bare_only"
"25919","291","11",NA,"both"
"25920","291","12","Stipa","nurse_species"
"25921","291","12","Genista ramosissima","nurse_only"
"25922","291","12","Asparagus sp.","bare_only"
"25923","291","12","Launaea","bare_only"
"25924","291","12","Caralluma","bare_only"
"25925","291","12",NA,"both"
"25926","291","13","Stipa","nurse_species"
"25927","291","13","Genista haenseleri","nurse_only"
"25928","291","13","Helianthemum sp.","bare_only"
"25929","291","13",NA,"both"
"25930","291","14","Stipa","nurse_species"
"25931","291","14","Stipa","nurse_only"
"25932","291","14","Herradura 2","bare_only"
"25933","291","14",NA,"both"
"25934","291","15","Stipa","nurse_species"
"25935","291","15","Teucrium sp2","nurse_only"
"25936","291","15","Helianthemum sp.","nurse_only"
"25937","291","15","Stipa","bare_only"
"25938","291","15",NA,"both"
"25939","291","16","Stipa","nurse_species"
"25940","291","16","Teucrium sp2","nurse_only"
"25941","291","16","Cardillo sp.","nurse_only"
"25942","291","16","Cardillo sp.","bare_only"
"25943","291","16","Stipa","bare_only"
"25944","291","16","Teucrium sp2","bare_only"
"25945","291","16","Genista haenseleri","both"
"25946","291","16","Thymus","both"
"25947","291","16","Helianthemum sp.","both"
"25948","291","17","Stipa","nurse_species"
"25949","291","17",NA,"nurse_only"
"25950","291","17","Launaea","bare_only"
"25951","291","17",NA,"both"
"25952","291","18","Stipa","nurse_species"
"25953","291","18",NA,"nurse_only"
"25954","291","18",NA,"bare_only"
"25955","291","18","Asparagus sp.","both"
"25956","291","18","Launaea","both"
"25957","291","19","Stipa","nurse_species"
"25958","291","19","Genista haenseleri","nurse_only"
"25959","291","19","Asparagus sp.","nurse_only"
"25960","291","19","Thymus","nurse_only"
"25961","291","19","Thymus","bare_only"
"25962","291","19",NA,"both"
"25963","291","20","Stipa","nurse_species"
"25964","291","20","Genista haenseleri","nurse_only"
"25965","291","20","Asparagus sp.","nurse_only"
"25966","291","20","Launaea","bare_only"
"25967","291","20",NA,"both"
"25968","291","21","Stipa","nurse_species"
"25969","291","21","Launaea","nurse_only"
"25970","291","21","Asparagus sp.","nurse_only"
"25971","291","21",NA,"bare_only"
"25972","291","21","Lavandula multifida","both"
"25973","291","22","Stipa","nurse_species"
"25974","291","22","Genista haenseleri","nurse_only"
"25975","291","22",NA,"bare_only"
"25976","291","22",NA,"both"
"25977","291","23","Stipa","nurse_species"
"25978","291","23","Stipa","nurse_only"
"25979","291","23","Launaea","nurse_only"
"25980","291","23","Launaea","bare_only"
"25981","291","23",NA,"both"
"25982","291","24","Stipa","nurse_species"
"25983","291","24","Asparagus sp.","nurse_only"
"25984","291","24","Launaea","bare_only"
"25985","291","24",NA,"both"
"25986","291","25","Stipa","nurse_species"
"25987","291","25",NA,"nurse_only"
"25988","291","25","Genista haenseleri","bare_only"
"25989","291","25","Stipa","bare_only"
"25990","291","25","Thymus","bare_only"
"25991","291","25","Launaea","both"
"25992","292","1","Macrocloa stipa","nurse_species"
"25993","292","1","Lycium sp.","nurse_only"
"25994","292","1","Launaea lanifera","bare_only"
"25995","292","1","Macrocloa stipa","both"
"25996","292","2","Macrocloa stipa","nurse_species"
"25997","292","2","Macrocloa stipa","nurse_only"
"25998","292","2",NA,"nurse_only"
"25999","292","2","Lavandula multifida","bare_only"
"26000","292","2",NA,"both"
"26001","292","3","Macrocloa stipa","nurse_species"
"26002","292","3","Macrocloa stipa","nurse_only"
"26003","292","3","Thymus","bare_only"
"26004","292","3","Genista ramosissima","bare_only"
"26005","292","3","Asparagus horridus","bare_only"
"26006","292","3","Launaea lanifera","both"
"26007","292","4","Macrocloa stipa","nurse_species"
"26008","292","4","Macrocloa stipa","nurse_only"
"26009","292","4","Genista ramosissima","nurse_only"
"26010","292","4","Thymus","bare_only"
"26011","292","4","Teucrium sp1","bare_only"
"26012","292","4","Sideritis hirsuta","bare_only"
"26013","292","4",NA,"both"
"26014","292","5","Macrocloa stipa","nurse_species"
"26015","292","5","Macrocloa stipa","nurse_only"
"26016","292","5","Asparagus horridus","nurse_only"
"26017","292","5",NA,"bare_only"
"26018","292","5",NA,"both"
"26019","292","6","Macrocloa stipa","nurse_species"
"26020","292","6","Cardillo sp.","nurse_only"
"26021","292","6","Asparagus horridus","bare_only"
"26022","292","6","Teucrium sp2","bare_only"
"26023","292","6","Teucrium sp1","bare_only"
"26024","292","6","Macrocloa stipa","both"
"26025","292","7","Macrocloa stipa","nurse_species"
"26026","292","7","Launaea lanifera","nurse_only"
"26027","292","7","Sideritis hirsuta","nurse_only"
"26028","292","7","Cardillo sp.","nurse_only"
"26029","292","7","Genista ramosissima","nurse_only"
"26030","292","7",NA,"bare_only"
"26031","292","7","Macrocloa stipa","both"
"26032","292","7","Thymus","both"
"26033","292","8","Macrocloa stipa","nurse_species"
"26034","292","8",NA,"nurse_only"
"26035","292","8","Macrocloa stipa","bare_only"
"26036","292","8","Launaea lanifera","both"
"26037","292","9","Macrocloa stipa","nurse_species"
"26038","292","9","Macrocloa stipa","nurse_only"
"26039","292","9","Lycium sp.","nurse_only"
"26040","292","9","Genista ramosissima","nurse_only"
"26041","292","9","Asparagus horridus","nurse_only"
"26042","292","9","Thymus","bare_only"
"26043","292","9",NA,"both"
"26044","292","10","Macrocloa stipa","nurse_species"
"26045","292","10",NA,"nurse_only"
"26046","292","10","Lavandula multifida","bare_only"
"26047","292","10","Asparagus horridus","bare_only"
"26048","292","10","Periploca","bare_only"
"26049","292","10","Launaea lanifera","both"
"26050","292","11","Macrocloa stipa","nurse_species"
"26051","292","11","Macrocloa stipa","nurse_only"
"26052","292","11","Asparagus horridus","bare_only"
"26053","292","11","Thymus","bare_only"
"26054","292","11",NA,"both"
"26055","292","12","Macrocloa stipa","nurse_species"
"26056","292","12","Macrocloa stipa","nurse_only"
"26057","292","12","Thymus","bare_only"
"26058","292","12","Genista ramosissima","bare_only"
"26059","292","12",NA,"both"
"26060","292","13","Macrocloa stipa","nurse_species"
"26061","292","13","Macrocloa stipa","nurse_only"
"26062","292","13","Launaea lanifera","nurse_only"
"26063","292","13","Thymus","nurse_only"
"26064","292","13","Thymus","bare_only"
"26065","292","13","Lavandula multifida","bare_only"
"26066","292","13",NA,"both"
"26067","292","14","Macrocloa stipa","nurse_species"
"26068","292","14","Asparagus horridus","nurse_only"
"26069","292","14","Asparagus horridus","bare_only"
"26070","292","14","Periploca","both"
"26071","292","14","Macrocloa stipa","both"
"26072","292","15","Macrocloa stipa","nurse_species"
"26073","292","15","Macrocloa stipa","nurse_only"
"26074","292","15","Macrocloa stipa","bare_only"
"26075","292","15","Thymus","both"
"26076","292","15","Genista ramosissima","both"
"26077","292","16","Macrocloa stipa","nurse_species"
"26078","292","16","Asparagus horridus","nurse_only"
"26079","292","16","Thymus","bare_only"
"26080","292","16","Macrocloa stipa","both"
"26081","292","17","Macrocloa stipa","nurse_species"
"26082","292","17","Macrocloa stipa","nurse_only"
"26083","292","17","Periploca","nurse_only"
"26084","292","17","Thymus","nurse_only"
"26085","292","17","Thymus","bare_only"
"26086","292","17","Launaea lanifera","bare_only"
"26087","292","17",NA,"both"
"26088","292","18","Genista ramosissima","nurse_species"
"26089","292","18","Genista ramosissima","nurse_only"
"26090","292","18","Palmito sp.","nurse_only"
"26091","292","18","Macrocloa stipa","bare_only"
"26092","292","18",NA,"both"
"26093","292","19","Genista ramosissima","nurse_species"
"26094","292","19","Genista ramosissima","nurse_only"
"26095","292","19","Macrocloa stipa","nurse_only"
"26096","292","19","Lycium peristatum","nurse_only"
"26097","292","19","Asparagus horridus","bare_only"
"26098","292","19",NA,"both"
"26099","292","20","Genista ramosissima","nurse_species"
"26100","292","20","Genista ramosissima","nurse_only"
"26101","292","20","Asparagus horridus","nurse_only"
"26102","292","20","Macrocloa stipa","bare_only"
"26103","292","20",NA,"both"
"26104","292","21","Genista ramosissima","nurse_species"
"26105","292","21","Periploca","nurse_only"
"26106","292","21","Asparagus horridus","nurse_only"
"26107","292","21","Genista ramosissima","bare_only"
"26108","292","21","Macrocloa stipa","bare_only"
"26109","292","21","Launaea lanifera","bare_only"
"26110","292","21",NA,"both"
"26111","292","22","Genista ramosissima","nurse_species"
"26112","292","22","Genista ramosissima","nurse_only"
"26113","292","22","Macrocloa stipa","nurse_only"
"26114","292","22","Macrocloa stipa","bare_only"
"26115","292","22","Genista ramosissima","bare_only"
"26116","292","22","Thymus","both"
"26117","292","22","Sideritis hirsuta","both"
"26118","292","22","Teucrium sp1","both"
"26119","292","23","Genista ramosissima","nurse_species"
"26120","292","23","Genista ramosissima","nurse_only"
"26121","292","23","Launaea lanifera","nurse_only"
"26122","292","23","Asparagus albus","nurse_only"
"26123","292","23","Macrocloa stipa","bare_only"
"26124","292","23",NA,"both"
"26125","292","24","Genista ramosissima","nurse_species"
