Country,Site,Plot,Genus,Species,coverDryfun20,coverBiodesert100,MeanLL,MeanSLA,MeanLDMC,MeanLA,MaxH,MaxLS,Phenolics,isotopic_d15N,isotopic_d13C,percentN,percentC,P,Al,Ba,Ca,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,Pb,S,Sr,Ti,Zn,Cd,As,Life_form,ELE-ALOS30,Lat_decimal,Long_decimal,ASPECT-ALOS30,SLOPE-ALOS30,AMT,RAI,RASE,AI,ARIDITY,BS_Tst,SAC b,WHC b,pH b,ORC b
South Africa,Syferkuil,2,Hirpicium,sp.,4,4,4.4,118.9298246,0.200704225,1.69475,28,130,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84849,29.69502,0,0.927409947,18.33333,764,79.85986,0.403,0.597,0.013333333,75.77777778,22.48062016,6.16,5.172931273
South Africa,Syferkuil,2,Kyllinga,alba,5,5,14.74,160.9795614,0.184972436,0.899341667,48,120,76.59445371,2.593106172,-11.630852,1.086022606,36.36848292,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84849,29.69502,0,0.927409947,18.33333,764,79.85986,0.403,0.597,0.013333333,75.77777778,22.48062016,6.16,5.172931273
South Africa,Syferkuil,2,Hyperthelia,dissoluta,3,3,26,144.2340426,0.328097731,4.519333333,100,1800,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84849,29.69502,0,0.927409947,18.33333,764,79.85986,0.403,0.597,0.013333333,75.77777778,22.48062016,6.16,5.172931273
South Africa,Syferkuil,2,Phyllanthus,angolensis,2,2,0.78,225.9513889,0.303846154,0.14221875,14,810,,1.449765888,-31.25761276,1.690989039,41.01950806,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84849,29.69502,0,0.927409947,18.33333,764,79.85986,0.403,0.597,0.013333333,75.77777778,22.48062016,6.16,5.172931273
South Africa,Syferkuil,2,Waltheria,indica,1,1,4.13,103.6081633,0.429071804,6.346,12,81,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84849,29.69502,0,0.927409947,18.33333,764,79.85986,0.403,0.597,0.013333333,75.77777778,22.48062016,6.16,5.172931273
South Africa,Syferkuil,3,Solanum,panduriforme,9,9,8.8,120.2074595,0.260996865,9.968266667,47,285,18.39330628,2.036618446,-29.45905362,2.231475728,35.21673779,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Felicia,mossamedensis,2,2,2.4,123.9807692,0.204724409,0.339315789,15,504,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Kohautia,sp.,3,3,3.286666667,109.3972222,0.235625291,0.270230403,30,646,18.55115634,0.513247465,-31.12679114,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Lantana,rugosa,3,3,3.785,137.9000898,0.296,4.925833333,40,384,,-0.130472632,-32.21729891,1.187366316,26.14755743,,,,,,,,,,,,,,,,,,,,Wood,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Ipomoea,obscura,14,14,5.9,187.7977855,0.193758056,1.7465,9,9200,,1.044132173,-29.50795302,1.582620059,39.07786222,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Panicum,maximum,45,45,27.1,229.9859155,0.29707113,4.08225,107,6800,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Waltheria,indica,5,5,4.8,128.3052663,0.358560105,10.83566667,40,1925,103.9167432,0.932625843,-29.15640289,1.747808185,38.68295349,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Dichrostachys,cinerea,1,1,2.9,135.3877551,0.39516129,0.044824324,27,680,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Felicia,muricata,3,3,2.85,83.59561129,0.200767385,0.227585859,30,1050,,-0.73082563,-31.01627984,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Kohautia,cynanchica,3,3,3.395,115.3040691,0.175101626,0.2292,32,420,,0.079494737,-30.34611007,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Sida,chrysantha,2,2,3.1,71.91150442,0.365695793,2.0315,30,220,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Phyllanthus,parvulus,1,1,18,87.10769231,0.403726708,0.435538462,19,575,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Pogonarthria,squarrosa,11,11,14.8,167.9386792,0.371437866,1.782875,44,572,,-0.563884059,-14.30086208,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Gisekia,africana,1,1,1.9,186.4411765,0.182795699,0.792375,15,14,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Ptycholobium,contortum,1,1,2.4,177.375,0.311688312,1.06425,5,186,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Kyllinga,alba,3,3,12.1,147.3952381,0.207298137,0.690767857,35,176,7.824469328,1.036620356,-15.21405561,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Monsonia,angustifolia,3,,4.666666667,147.3401586,0.256342108,1.526122222,20,54,148.405924,-0.916392856,-30.35337202,1.685119069,34.92727755,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Gnidia,sericocephala,1,1,5,120.3333333,0.305389222,1.2274,34,663,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Vernonia,sp.,2,2,1.07,124.3333333,0.444444444,0.2984,19,992,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Tripteris,aghillana,6,6,3.85,88.02857143,0.225719424,0.98505,26,484,,0.61340768,-29.54907774,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Eragrostis,cylindriflora,62,62,9.663636364,149.2372143,0.36278482,2.37385,87,1292,29.70140647,0.920578815,-13.71521136,1.247371076,33.90759567,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Heteropogon,contortus,30,30,14.182,166.8456782,0.356798887,2.033665714,82,621,34.74051842,1.456784004,-12.61890812,0.769302865,24.22143759,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Elionurus,muticus,39,39,24.23333333,141.8007252,0.29955636,0.736681624,90,1800,32.765529,0.440336053,-12.02996043,1.048185517,26.57983446,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Digitaria,eriantha,195,195,11.3855,191.096394,0.281881514,2.710056905,102,960,59.65528015,3.405135571,-11.92968518,1.283944143,34.08470183,795.78,161.92,38.59,3397.61,0.86,9.46,95.69,13801.67,1058.99,60.08,3033.72,10.1,,884.31,11.98,3.5,96.22,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Chamaecrista,comosa,9,9,3.271428571,234.6351732,0.271912698,0.107467999,15,589,93.81520371,-1.619952291,-30.84782203,2.956590972,46.3944485,,,,,,,,,,,,,,,,,,,,Wood,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Melinis,repens,10,10,10.525,189.138566,0.303150979,2.25895,65,306,19.7373372,0.338887234,-13.59266817,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Corchorus,confusus,2,2,5.79,118.2066467,0.324862637,2.640125,20,580,,0.43960781,-28.70519813,1.435170327,36.906517,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Hyperthelia,dissoluta,25,25,29.6,175.8287671,0.319474836,2.5671,106,1200,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Geigeria,burkei,1,1,3.3,134.4,0.18442623,1.2096,16,182,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Hirpicium,bechuanense,4,4,3.1,85.63090909,0.240450026,0.8979,31,120,,-0.8101132,-30.01539031,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Dumasia,villosa,4,4,5.85,144.774518,0.305276533,6.008333333,6,5490,,-0.01159308,-29.5314016,1.302718371,23.1950483,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Schmidtia,pappophoroides,421,421,10.02833333,171.8100651,0.368816977,2.228712302,91,660,28.0543181,1.730837083,-13.37088219,1.299026584,37.40493249,944.95,115.73,35.73,5184.43,1.84,9.9,110.52,10890.74,1073.65,45.38,628.28,6.69,,2075.44,21.97,7.76,21.88,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Vachellia,tortilis,3,3,1,166.3529412,0.4,0.019638889,20,3542,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Senna,italica,4,4,3.25,127.6464706,0.302656042,2.991,19,8470,,-0.925153826,-29.79480279,1.420685102,23.09387092,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Eragrostis,superba,52,52,17.61,182.5351264,0.334089907,3.322012143,81,550,24.62276599,1.317419084,-13.22300411,1.138043292,30.38447935,725.51,113.76,21.05,3414.6,0.62,7.5,57.28,9010.09,968.86,55.02,3725.29,2.7,,911.51,11.92,1.93,134.9,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Themeda,triandra,53,53,17.6,201.595562,0.348537311,2.45834966,125,1944,55.376932,1.694680848,-12.01393235,1.237853889,33.77393883,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Chamaecrista,mimosoides,29,29,5.8,291.4956162,0.284031572,0.052080148,30,108,19.90176881,-3.324603451,-31.80743892,,,,,,,,,,,,,,,,,,,,,,Herb,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,3,Brachiaria,nigropedata,2,2,14.35,204.5401323,0.297759104,1.971833333,75,108,,0.909298879,-14.43107303,,,,,,,,,,,,,,,,,,,,,,Grass,1250,-23.84961,29.6927,0,2.780288458,18.33333,764,79.85986,0.403,0.597,0.038888889,82.44444444,21.875,6.15,4.485315084
South Africa,Syferkuil,4,Chascanum,hederaceum,4,4,2.633333333,109.9487213,0.236014719,1.465083333,36,600,75.11542427,2.149705035,-28.54325639,1.915950663,39.57340464,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Chamaecrista,comosa,1,1,3,189.5652174,0.2,0.092765957,23,252,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Chlorophytum,transvaalense,8,8,15.81666667,99.6177583,0.300023115,1.768102799,14,361,26.30959979,-0.364220668,-27.65789967,2.135098173,38.65976213,1130.67,196,116.49,13936.84,2.76,10.27,163.44,13324.72,2817.11,76.1,166.37,18.1,,1493.45,72.15,3.75,32.66,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Senegalia,nigrescens,15,15,1.1,173.0833333,0.52173913,0.047204545,26,16320,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Ipomoea,obscura,1,1,5.1,245.961165,0.166666667,12.667,9,5940,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Dicerocaryum,eriocarpum,2,2,4.04,211.1225564,0.201847368,4.7725,10,1682,,2.610272107,-30.5189157,1.489842852,36.9315537,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Schmidtia,pappophoroides,45,45,10.83,179.2773208,0.350384472,2.674794444,69,720,26.12298387,2.006866745,-13.35097168,1.691219974,35.23142793,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Solanum,panduriforme,11,11,13.10666667,190.8081464,0.203050388,31.33183333,56,800,41.89608631,4.699825762,-29.85178783,3.510784883,37.83574253,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Tricholaena,monachne,19,19,12.7,178.8297459,0.307947016,5.029777778,70,3410,47.31755477,0.725422501,-12.99522158,2.004790784,36.83080212,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Heteropogon,contortus,3,3,13.5,202.1196854,0.360585959,1.961,62,70,,-0.640989808,-15.63699348,,,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Eragrostis,lehmanniana,15,15,12.945,139.4041588,0.424785929,1.285340278,53,360,10.731227,0.973567983,-14.21485667,,,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Eragrostis,cylindriflora,25,25,12.47142857,155.080718,0.348472503,3.171746939,,,28.12584175,1.055535453,-13.08681092,1.859796866,37.38279208,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Corchorus,confusus,6,6,6.62,124.5764729,0.272667299,3.234396667,18,918,53.38369111,3.238331393,-28.12153168,2.217844037,36.78772027,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Kyllinga,alba,1,1,16,142.2424242,0.244444444,0.9388,20,500,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Eragrostis,superba,38,38,18.5,171.6771534,0.327971758,4.281682993,80,2646,29.39406828,1.920386661,-13.44263721,1.994936739,37.90204054,1224.78,55.16,34.35,4486.71,0.93,10.01,73.64,13502.49,1798.21,71.27,270.82,4.96,,1684.46,19.15,2.7,22.81,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Vachellia,tortilis,13,13,1.333333333,174.242029,0.336666667,0.038329924,64,5015,38.48535019,1.485746596,-30.38699629,3.158601756,40.52251492,,,,,,,,,,,,,,,,,,,,Wood,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Felicia,muricata,7,7,3.04,94.75,0.329411765,0.331625,27,725,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Chamaecrista,mimosoides,2,2,4.9,216.7886905,0.337337337,0.051497376,32,450,,-1.422659454,-31.94483993,3.712645464,42.09391287,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Elionurus,muticus,42,42,18.55,173.0920577,0.316222108,1.12337692,64,870,38.20433651,0.797541176,-12.58056815,1.540533882,33.94976316,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Tragus,berteronianus,2,,4.6,186.75,0.383561644,0.8715,25,728,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Indigofera,circinnata,9,9,0.858,149.9820083,0.310622066,0.183385063,40,3500,50.41550893,-0.370532273,-30.44643949,2.565014474,38.16351725,,,,,,,,,,,,,,,,,,,,Wood,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Geigeria,burkei,2,2,4,164,0.160220994,0.679428571,25,936,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Merremia,palmata,4,4,9.655,171.5244943,0.184146699,7.58965,16,1580,,2.491820454,-28.09407715,3.1957616,38.91106427,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Solanum,catombelense,1,1,5,168.3389831,0.228682171,2.483,12,30,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Senna,italica,1,1,13,149.7878788,0.217105263,0.9886,7,30,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Panicum,maximum,10,10,40,125.8941606,0.513108614,8.62375,96,3416,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Themeda,triandra,311,311,16.9895,193.0638696,0.358051527,2.731763175,90,1840,55.94096303,1.030484946,-12.22874332,1.753066357,36.03370532,1037.77,61.61,10.74,3043.53,0.93,10.31,71.97,10312.87,1848.54,42.14,713.52,4.74,,1137.9,11.77,1.4,47.94,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Waltheria,indica,2,2,5.6,149.9788136,0.328690808,11.79833333,28,999,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Monsonia,angustifolia,2,,6.525,159.6867168,0.223888889,3.12075,18,108,,1.680307759,-30.11987969,2.288174635,35.47706339,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Commelina,africana,14,14,6.522,184.4443317,0.169041742,4.061883333,16,2544,74.49264459,6.777191126,-28.10241672,2.244977238,36.6956666,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Lithospermum,papillosum,1,1,1.1,59.95384615,0.127201566,0.082914894,13,50,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Dicoma,tomentosa,7,7,7.075,167.7085984,0.236795198,3.719979167,12,621,18.30945627,1.674460088,-30.29802524,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Heliotropium,strigosum,13,13,2.363333333,142.5907119,0.241793107,0.680969553,14,980,84.88265872,2.579070904,-14.32570009,1.950328012,32.71882843,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Digitaria,eriantha,10,10,14.06666667,181.9375603,0.259335479,3.811051587,80,1258,65.4295613,4.322247378,-12.36590342,1.826681931,36.42933391,,,,,,,,,,,,,,,,,,,,Grass,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Lantana,rugosa,13,13,3.936666667,148.3011859,0.293498732,5.587888889,37,2842,56.96194014,1.938203408,-31.23517321,2.290952614,36.8495892,,,,,,,,,,,,,,,,,,,,Wood,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Tripteris,aghillana,8,8,5.045,128.2335349,0.193428457,1.76125,28,608,,2.448080443,-29.98372115,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
South Africa,Syferkuil,4,Ledebouria,sp.,1,1,6,159.5819672,0.088986142,6.489666667,3,21,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1223,-23.82898,29.68705,90,1.013814688,18.40417,754,79.60275,0.3967,0.6033,0.058888889,72.77777778,21.875,6.04,7.051408304
