"","ID","Site","Country","Plot","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","site_ID","GRAZ","ARIDITY.v3","sp_fullname"
"1350",84,"Bano nuevo","Chile",2,NA,NA,NA,NA,NA,NA,25,2,0.5028,"Elymus repens"
"1351",84,"Bano nuevo","Chile",2,NA,NA,NA,NA,NA,NA,25,2,0.5028,"Holcus lanatus"
"1352",84,"Bano nuevo","Chile",2,NA,NA,NA,NA,NA,NA,25,2,0.5028,"Leucheria candidissima"
"1353",84,"Bano nuevo","Chile",2,NA,NA,NA,NA,NA,NA,25,2,0.5028,"Hordeum murinum"
"1354",85,"Bano nuevo","Chile",3,NA,NA,NA,NA,NA,NA,25,1,0.515,"Elymus repens"
"1355",93,"Etuoke","China",1,NA,NA,NA,NA,NA,NA,28,3,0.8074,"Agrostis tenuis"
"1356",93,"Etuoke","China",1,NA,NA,NA,NA,NA,NA,28,3,0.8074,"Tribulus terrestris"
"1357",93,"Etuoke","China",1,NA,NA,NA,NA,NA,NA,28,3,0.8074,"Setaria viridis"
"1358",93,"Etuoke","China",1,NA,NA,NA,NA,NA,NA,28,3,0.8074,"Bassia dasyphylla"
"1359",93,"Etuoke","China",1,NA,NA,NA,NA,NA,NA,28,3,0.8074,"Kummerowia stipulacea"
"1360",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Setaria viridis"
"1361",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Oxytropis psammocharis"
"1362",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Salsola ruthenica"
"1363",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Herba Artimisiae"
"1364",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Medicago Sativa"
"1365",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Bassia dasyphylla"
"1366",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Agrostis tenuis"
"1367",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Kummerowia stipulacea"
"1368",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Agriophyllum squarrosum"
"1369",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Sonchus oleraceus"
"1370",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Heteropappus altaicus"
"1371",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Poa annua"
"1372",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Artemisia scoparia"
"1373",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Corispermum chinganicum"
"1374",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Cirsium japonicum"
"1375",94,"Etuoke","China",2,NA,NA,NA,NA,NA,NA,28,2,0.8113,"Euphorbia thymifolia"
"1376",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Bassia dasyphylla"
"1377",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Setaria viridis"
"1378",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Kummerowia stipulacea"
"1379",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Allium mongolicum"
"1380",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Agrostis tenuis"
"1381",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Poa annua"
"1382",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Agriophyllum squarrosum"
"1383",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Corispermum chinganicum"
"1384",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Herba Artimisiae"
"1385",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Heteropappus altaicus"
"1386",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Suaeda salsa"
"1387",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Artemisia scoparia"
"1388",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Isatis tinctoria"
"1389",95,"Etuoke","China",3,NA,NA,NA,NA,NA,NA,28,1,0.8095,"Tribulus terrestris"
"1390",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Kummerowia stipulacea"
"1391",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Poa annua"
"1392",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Agrostis tenuis"
"1393",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Oxytropis psammocharis"
"1394",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Setaria viridis"
"1395",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Heteropappus altaicus"
"1396",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Poa sphondylodes"
"1397",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Isatis tinctoria"
"1398",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Stemmacanthauniflora (L."
"1399",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Sonchus oleraceus"
"1400",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Herba Artimisiae"
"1401",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Ixeridium chinense"
"1402",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Artemisia argyi"
"1403",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Thalictrum petaloideum"
"1404",96,"Etuoke","China",4,NA,NA,NA,NA,NA,NA,28,0,0.8133,"Allium mongolicum"
"1405",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Artemisia argyi"
"1406",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Medicago Sativa"
"1407",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Poa annua"
"1408",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Phragmites australias"
"1409",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Chenopodium album"
"1410",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Bassia dasyphylla"
"1411",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Corispermum chinganicum"
"1412",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Allium mongolicum"
"1413",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Poa sphondylodes"
"1414",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Convolvulus arvensis"
"1415",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Ixeridium chinense"
"1416",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Sonchus oleraceus"
"1417",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Agriophyllum squarrosum"
"1418",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Euphorbia thymifolia"
"1419",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Heteropappus altaicus"
"1420",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Artemisia desertorum"
"1421",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Setaria viridis"
"1422",97,"Wuxing","China",1,NA,NA,NA,NA,NA,NA,29,3,0.7721,"Agrostis tenuis"
"1423",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Caragana korshinskii"
"1424",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Poa sphondylodes"
"1425",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Phragmites australias"
"1426",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Lithospermum arvense"
"1427",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Ixeridium chinense"
"1428",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Setaria viridis"
"1429",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Bassia dasyphylla"
"1430",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Sonchus oleraceus"
"1431",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Poa annua"
"1432",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Heteropappus altaicus"
"1433",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Medicago Sativa"
"1434",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Isatis tinctoria"
"1435",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Artemisia argyi"
"1436",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Corispermum chinganicum"
"1437",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Allium mongolicum"
"1438",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Euphorbia thymifolia"
"1439",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Convolvulus arvensis"
"1440",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Oxytropis psammocharis"
"1441",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Erodium stephanianum"
"1442",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Taraxacum mongolicum"
"1443",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Carpesium abrotanoides"
"1444",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Agriophyllum squarrosum"
"1445",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Agrostis tenuis"
"1446",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Chenopodium album"
"1447",98,"Wuxing","China",2,NA,NA,NA,NA,NA,NA,29,2,0.7721,"Limonium bicolor"
"1448",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Stemmacanthauniflora (L."
"1449",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Halogeton glomeratus"
"1450",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Poa annua"
"1451",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Phragmites australias"
"1452",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Setaria viridis"
"1453",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"L. apetalum"
"1454",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Artemisia annua"
"1455",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Ixeridium chinense"
"1456",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Sonchus oleraceus"
"1457",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"hongzhijuanbai "
"1458",99,"Wuxing","China",3,NA,NA,NA,NA,NA,NA,29,1,0.7721,"Artemisia desertorum"
"1459",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Salix cheilophila"
"1460",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Artemisia desertorum"
"1461",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Ixeridium chinense"
"1462",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Bassia dasyphylla"
"1463",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Setaria viridis"
"1464",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Euphorbia thymifolia"
"1465",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Chenopodium album"
"1466",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"Psammochloa villosa"
"1467",100,"Yuyang","China",1,NA,NA,NA,NA,NA,NA,30,3,0.7493,"ding "
"1468",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Artemisia desertorum"
"1469",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Bassia dasyphylla"
"1470",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Ixeridium chinense"
"1471",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Lithospermum arvense"
"1472",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Chenopodium album"
"1473",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Heteropappus altaicus"
"1474",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Poa sphondylodes"
"1475",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Salsola ruthenica"
"1476",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Dracocephalum moldavica"
"1477",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Psammochloa villosa"
"1478",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Setaria viridis"
"1479",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Astragalus melilotoides"
"1480",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Medicago Sativa"
"1481",101,"Yuyang","China",2,NA,NA,NA,NA,NA,NA,30,2,0.7493,"Oxytropis psammocharis"
"1482",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Artemisia desertorum"
"1483",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Salix cheilophila"
"1484",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Setaria viridis"
"1485",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Psammochloa villosa"
"1486",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Euphorbia thymifolia"
"1487",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Heteropappus altaicus"
"1488",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Bassia dasyphylla"
"1489",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Lithospermum arvense"
"1490",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"ding "
"1491",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Astragalus melilotoides"
"1492",102,"Yuyang","China",3,NA,NA,NA,NA,NA,NA,30,1,0.7487,"Isatis tinctoria"
"1493",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Artemisia desertorum"
"1494",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Heteropappus altaicus"
"1495",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Setaria viridis"
"1496",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Psammochloa villosa"
"1497",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Astragalus melilotoides"
"1498",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Bassia dasyphylla"
"1499",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Euphorbia esula"
"1500",103,"Yuyang","China",4,NA,NA,NA,NA,NA,NA,30,0,0.7482,"Poa sphondylodes"
"1501",115,"Muri","China",3,NA,NA,NA,NA,NA,NA,34,1,0.9434,"Haloxylon ammodendron "
"1502",115,"Muri","China",3,NA,NA,NA,NA,NA,NA,34,1,0.9434,"Ceratocarpus arenarius"
"1503",136,"Alikhani","Iran",3,NA,NA,NA,NA,NA,NA,41,1,0.8259,"Cousinia arctotidifolia"
"1504",136,"Alikhani","Iran",3,NA,NA,NA,NA,NA,NA,41,1,0.8259,"Nonea caspica"
"1505",136,"Alikhani","Iran",3,NA,NA,NA,NA,NA,NA,41,1,0.8259,"Astragalus sp."
"1506",136,"Alikhani","Iran",3,NA,NA,NA,NA,NA,NA,41,1,0.8259,"5"
"1507",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Astragalus sp."
"1508",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Melica ciliata"
"1509",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Dactylis glomerata"
"1510",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Alhagi camelorum"
"1511",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Teucrium chamaedrys"
"1512",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Onobrychis sintenisii"
"1513",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Echinops ritrodes"
"1514",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Salvia virgata"
"1515",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Dianthus orientalis"
"1516",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Crataegus azarolus"
"1517",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Crupina vulgaris"
"1518",137,"Lohondor","Iran",1,NA,NA,NA,NA,NA,NA,42,3,0.8177,"Cousinia decipiens"
"1519",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Stipa barbata"
"1520",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Agropyron cristatum"
"1521",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Crataegus azarolus"
"1522",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Inula oculus-christi"
"1523",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Potentilla recta"
"1524",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Cerasus pseudoprostrata"
"1525",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Phlomis cancellata"
"1526",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Rosa persica"
"1527",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Melica ciliata"
"1528",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Centaurea sp."
"1529",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Teucrium chamaedrys"
"1530",138,"Lohondor","Iran",2,NA,NA,NA,NA,NA,NA,42,2,0.8177,"Centaurea virgata"
"1531",139,"Lohondor","Iran",3,NA,NA,NA,NA,NA,NA,42,1,0.8177,"Kochia prostrata"
"1532",139,"Lohondor","Iran",3,NA,NA,NA,NA,NA,NA,42,1,0.8177,"Lappula barbata"
"1533",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Iris songarica"
"1534",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Stachys turcomanica"
"1535",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Tulipa sp."
"1536",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Astragalus chryostachys"
"1537",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Galium humifusum"
"1538",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Peteropyrum aucheri"
"1539",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Acantholimon prostegium"
"1540",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Artemisia aucheri"
"1541",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Hordeum bulbosum"
"1542",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Phlomis cancellata"
"1543",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Allium xiphopetalum"
"1544",140,"Baharkish","Iran",1,NA,NA,NA,NA,NA,NA,43,3,0.7586,"Melica persica"
"1545",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Astragalus jolderensis"
"1546",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Veronica capillipes"
"1547",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Artemisia aucheri"
"1548",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Acanthophyllum korshinskyi"
"1549",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Galium humifusum"
"1550",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Onobrychis cornuta"
"1551",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Thesium kotschyanum"
"1552",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Phlomis cancellata"
"1553",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Poa persica"
"1554",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Bunium cylindricum"
"1555",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Serratula latifolia"
"1556",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Melica persica"
"1557",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Elymus  elongatum"
"1558",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Tragopogon vvedenskyi"
"1559",141,"Baharkish","Iran",2,NA,NA,NA,NA,NA,NA,43,2,0.7586,"Bothriochloa ischaemum"
"1560",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Artemisia aucheri"
"1561",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Lappula barbata"
"1562",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Heteranthelium piliferum"
"1563",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Alyssum szowitsianum"
"1564",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Festuca valesiaca"
"1565",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Stipa arabica"
"1566",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Allium xiphopetalum"
"1567",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Vicia subvillosa"
"1568",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Stipa turkestanica"
"1569",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Rochelia disperma"
"1570",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Phlomis cancellata"
"1571",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Agropyron sp."
"1572",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Ziziphora clinopodioides"
"1573",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Eremopyrum bonaepartis"
"1574",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Eremopyrum"
"1575",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Ziziphora persica"
"1576",142,"Baharkish","Iran",3,NA,NA,NA,NA,NA,NA,43,1,0.7586,"Acanthophyllum sp."
"1577",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Bunium cylindricum"
"1578",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Heteranthelium piliferum "
"1579",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Euphorbia boissieri"
"1580",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Acanthophyllum korshinskyi"
"1581",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Heteranthelium piliferum"
"1582",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Allium xiphopetalum"
"1583",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Stipa turkestanica"
"1584",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Bothriochloa ischaemum"
"1585",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Rochelia disperma"
"1586",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Juniperus polycarpos"
"1587",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Lappula barbata"
"1588",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Festuca valesiaca "
"1589",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Astragalus jolderensis"
"1590",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Lactuca serriola"
"1591",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Convolvulus arvensis"
"1592",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Cirsiumbornmulleri"
"1593",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"stipa torcamanica"
"1594",143,"Baharkish","Iran",4,NA,NA,NA,NA,NA,NA,43,0,0.7595,"Galium humifusum"
