"","ID","plotref","Site","Country","Plot","Genus","Species","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","site_ID","GRAZ","ARIDITY.v3"
"1432",248,"77_2","Tierberg","South Africa",2,"Pentzia","lanata",1.24,97.42571517,0.742248062,0.061264188,19,1140,77,2,0.8812
"1433",248,"77_2","Tierberg","South Africa",2,"Pteronia","empetrifolia",NA,NA,NA,NA,NA,NA,77,2,0.8812
"1434",248,"77_2","Tierberg","South Africa",2,"Asparagus","recurvispinus",0.866666667,140.2153086,0.39729736,0.044022016,59,2255,77,2,0.8812
"1435",248,"77_2","Tierberg","South Africa",2,"Rhinephyllum","graniforme",0.998571429,16.41586351,0.258884082,0.419029365,7,810,77,2,0.8812
"1436",248,"77_2","Tierberg","South Africa",2,"Senecio","radicans",NA,NA,NA,NA,NA,NA,77,2,0.8812
"1437",248,"77_2","Tierberg","South Africa",2,"Othonna","sp.",1.6,176.5806452,0.111111111,0.2737,21,396,77,2,0.8812
"1438",248,"77_2","Tierberg","South Africa",2,"Eriocephalus","ambiguus",NA,NA,NA,NA,NA,NA,77,2,0.8812
"1439",249,"77_4","Tierberg","South Africa",4,"Ruschia","spinosa",1.03,20.29717192,0.227858325,0.452852617,26,3024,77,0,0.8828
"1440",249,"77_4","Tierberg","South Africa",4,"Crassula","deltoidea",2.025,29.97238677,0.186707774,0.53,4,22,77,0,0.8828
"1441",249,"77_4","Tierberg","South Africa",4,"Malephora","lutea",NA,NA,NA,NA,NA,NA,77,0,0.8828
"1442",249,"77_4","Tierberg","South Africa",4,"Crassula","subaphylla",1.118333333,26.53563233,0.231779334,0.251825894,28,308,77,0,0.8828
"1443",249,"77_4","Tierberg","South Africa",4,"Berkheya","spinosa",1.4,65.66666667,0.244019139,0.478428571,59,13589,77,0,0.8828
"1444",249,"77_4","Tierberg","South Africa",4,"Augea","capensis",NA,NA,NA,NA,NA,NA,77,0,0.8828
"1445",249,"77_4","Tierberg","South Africa",4,"Gazania","krebsiana",2.4,55.78873239,0.22327044,0.7922,3,7,77,0,0.8828
"1446",249,"77_4","Tierberg","South Africa",4,"Pteronia","empetrifolia",NA,NA,NA,NA,NA,NA,77,0,0.8828
"1447",249,"77_4","Tierberg","South Africa",4,"Brownanthus","ciliatus",0.75,51.33333333,0.174887892,0.074148148,11,832,77,0,0.8828
"1448",249,"77_4","Tierberg","South Africa",4,"Drosanthemum","praecultum",0.67,52.72580645,0.163157895,0.125730769,4.5,216,77,0,0.8828
"1449",249,"77_4","Tierberg","South Africa",4,"Chrysocoma","ciliata",0.9,62.54545455,0.515625,0.044869565,15,266.5,77,0,0.8828
"1450",249,"77_4","Tierberg","South Africa",4,"Hereroa","latipetala",2.5,13.65979681,0.233187087,1.024691667,11.5,564,77,0,0.8828
"1451",249,"77_4","Tierberg","South Africa",4,"Osteospermum","sinuatum",1.34,81.93567907,0.240081822,0.243160314,41,3599,77,0,0.8828
"1452",249,"77_4","Tierberg","South Africa",4,"Drimia","intricata",NA,NA,NA,NA,NA,NA,77,0,0.8828
"1453",249,"77_4","Tierberg","South Africa",4,"Crassula","muscosa",0.286,63.97966117,0.411234893,0.028719882,22,336,77,0,0.8828
"1454",249,"77_4","Tierberg","South Africa",4,"Tetragonia","spicata",1.3,78.15555556,0.157894737,0.251214286,17,528,77,0,0.8828
"1455",249,"77_4","Tierberg","South Africa",4,"Phyllobolus","splendens",1.43,58.74193548,0.149277689,0.18837931,15,1530,77,0,0.8828
"1456",249,"77_4","Tierberg","South Africa",4,"Psilocaulon","junceum",0.8,57.38333333,0.222222222,0.095638889,29,2632,77,0,0.8828
"1457",249,"77_4","Tierberg","South Africa",4,"Hereroa","fimbriata",3.8,12.4860466,0.207573714,1.6123,25.5,645,77,0,0.8828
"1458",249,"77_4","Tierberg","South Africa",4,"Salsola","tuberculata",NA,NA,NA,NA,NA,NA,77,0,0.8828
"1459",249,"77_4","Tierberg","South Africa",4,"Galenia","fruticosa",1.02,39.91114659,0.36067337,0.082955333,29,812,77,0,0.8828
"1460",249,"77_4","Tierberg","South Africa",4,"Pteronia","pallens",2.061666667,31.8181621,0.47837468,0.144963767,64,9120,77,0,0.8828
"1461",250,"78_1","Wheatlands","South Africa",1,"Tribulus","terrestris",1.25,165.525,0.202020202,0.275675,2,960,78,3,0.8508
"1462",250,"78_1","Wheatlands","South Africa",1,"Galenia","sarcophylla",2.22,228.1578947,0.068345324,0.867,9,32,78,3,0.8508
"1463",250,"78_1","Wheatlands","South Africa",1,"Rosenia","humilis",1.453333333,102.2971842,0.3299104,0.119949466,19,1332,78,3,0.8508
"1464",250,"78_1","Wheatlands","South Africa",1,"Eriocephalus","ericoides",0.456666667,80.99608586,0.375697742,0.03032624,20,2200,78,3,0.8508
"1465",250,"78_1","Wheatlands","South Africa",1,"Senecio","radicans",1.37,108.3343838,0.041354734,0.38432381,8,221,78,3,0.8508
"1466",250,"78_1","Wheatlands","South Africa",1,"Galenia","papulosa",0.8,187,0.078125,0.267142857,6,35,78,3,0.8508
"1467",250,"78_1","Wheatlands","South Africa",1,"Tragus","berteronianus",2.223333333,253.4649065,0.239686101,0.368641507,5.5,90,78,3,0.8508
"1468",250,"78_1","Wheatlands","South Africa",1,"Trichodiadema","setuliferum",1.95,103.1145833,0.055560422,0.610707893,15,238,78,3,0.8508
"1469",250,"78_1","Wheatlands","South Africa",1,"Hermannia","cuneifolia",1.002727273,104.5882963,0.295797353,0.351994202,19,2208,78,3,0.8508
"1470",250,"78_1","Wheatlands","South Africa",1,"Hermannia","linifolia",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1471",250,"78_1","Wheatlands","South Africa",1,"Polygala","leptophylla",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1472",250,"78_1","Wheatlands","South Africa",1,"Bulb","sp1",6.666666667,158.0620202,0.097381988,1.896566667,8,90,78,3,0.8508
"1473",250,"78_1","Wheatlands","South Africa",1,"Eragrostis","curvula",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1474",250,"78_1","Wheatlands","South Africa",1,"Galenia","fruticosa",0.9,46.04166667,0.470588235,0.073666667,9,182,78,3,0.8508
"1475",250,"78_1","Wheatlands","South Africa",1,"Chrysocoma","ciliata",0.93,84.80125601,0.347713399,0.057333201,19,1050,78,3,0.8508
"1476",250,"78_1","Wheatlands","South Africa",1,"Aristida","congesta",10.14111111,173.7917864,0.424062067,0.525499008,22,90,78,3,0.8508
"1477",250,"78_1","Wheatlands","South Africa",1,"Monsonia","crassicaulis",1.3,105.2143774,0.259366672,0.332411508,21,1750,78,3,0.8508
"1478",250,"78_1","Wheatlands","South Africa",1,"Drosanthemum","praecultum",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1479",250,"78_1","Wheatlands","South Africa",1,"Cynodon","incompletus",2.1,121.5263158,0.37254902,0.4618,2.5,27.5,78,3,0.8508
"1480",250,"78_1","Wheatlands","South Africa",1,"Euphorbia","ferox",NA,NA,NA,NA,25,3016,78,3,0.8508
"1481",250,"78_1","Wheatlands","South Africa",1,"Lotononis","sp.",1.1,135.6923077,0.25,0.2205,4,5,78,3,0.8508
"1482",250,"78_1","Wheatlands","South Africa",1,"Phyllobolus","splendens",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1483",250,"78_1","Wheatlands","South Africa",1,"Asparagus","mucronatus",1.2,145.6451613,0.276785714,0.03369403,15,272,78,3,0.8508
"1484",250,"78_1","Wheatlands","South Africa",1,"Limeum","aethiopicum",1.8,63.58173077,0.347115385,0.122865385,4,25,78,3,0.8508
"1485",250,"78_1","Wheatlands","South Africa",1,"Ruschia","spinosa",1.096,43.36491635,0.144523857,0.335566891,21,1485,78,3,0.8508
"1486",250,"78_1","Wheatlands","South Africa",1,"Trichodiadema","sp.",1.1,83.30470085,0.084598183,0.298159055,15,504,78,3,0.8508
"1487",250,"78_1","Wheatlands","South Africa",1,"Chenopodium","mucronatum",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1488",250,"78_1","Wheatlands","South Africa",1,"Hermannia","coccocarpa",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1489",250,"78_1","Wheatlands","South Africa",1,"Asparagus","capensis",1.95,105.8264463,0.411564626,0.134789474,15,272,78,3,0.8508
"1490",250,"78_1","Wheatlands","South Africa",1,"Phymaspermum","parvifolium",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1491",250,"78_1","Wheatlands","South Africa",1,"Thesium","hystrix",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1492",250,"78_1","Wheatlands","South Africa",1,"Hermannia","bryoniifolia",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1493",250,"78_1","Wheatlands","South Africa",1,"Enneapogon","scaber",7.2675,214.7754216,0.33894679,0.341597842,11,140,78,3,0.8508
"1494",250,"78_1","Wheatlands","South Africa",1,"Pentzia","incana",0.695454545,102.8851213,0.303965078,0.040606265,22,441,78,3,0.8508
"1495",250,"78_1","Wheatlands","South Africa",1,"Blepharis","capensis",NA,NA,NA,NA,3,15,78,3,0.8508
"1496",250,"78_1","Wheatlands","South Africa",1,"Eriospermum","paradoxum",1,111.2631579,0.246753247,0.081307692,3,3.75,78,3,0.8508
"1497",250,"78_1","Wheatlands","South Africa",1,"Indigofera","sessilifolia",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1498",250,"78_1","Wheatlands","South Africa",1,"Helichrysum","zeyheri",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1499",250,"78_1","Wheatlands","South Africa",1,"Aristida","diffusa",10.3,85.02666667,0.416666667,0.911,15,143,78,3,0.8508
"1500",250,"78_1","Wheatlands","South Africa",1,"Lycium","cinereum",0.7,150.8095238,0.169354839,0.060903846,19,396,78,3,0.8508
"1501",250,"78_1","Wheatlands","South Africa",1,"Oxalys","sp.",NA,NA,NA,NA,NA,NA,78,3,0.8508
"1502",250,"78_1","Wheatlands","South Africa",1,"Drosanthemum","lique",1.845,86.8576402,0.07101013,0.462455808,20,1210,78,3,0.8508
"1503",251,"78_2","Wheatlands","South Africa",2,"Othonna","sedifolia",1.336,133.7290033,0.055741919,0.136004167,12,77,78,2,0.8508
"1504",251,"78_2","Wheatlands","South Africa",2,"Lycium","cinereum",0.962,122.9824791,0.190512993,0.078690843,22,1428,78,2,0.8508
"1505",251,"78_2","Wheatlands","South Africa",2,"Senecio","acutifolius",0.946666667,84.3428099,0.097285901,0.113135802,23,3286,78,2,0.8508
"1506",251,"78_2","Wheatlands","South Africa",2,"Rosenia","humilis",1.07625,79.44890621,0.472047772,0.084825709,26,2450,78,2,0.8508
"1507",251,"78_2","Wheatlands","South Africa",2,"Lotononis","sp2",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1508",251,"78_2","Wheatlands","South Africa",2,"Tragus","berteronianus",2.35,178.969478,0.382235217,0.454222619,3,45,78,2,0.8508
"1509",251,"78_2","Wheatlands","South Africa",2,"Aristida","congesta",10.7705,124.0955737,0.57057227,0.354425991,16,168,78,2,0.8508
"1510",251,"78_2","Wheatlands","South Africa",2,"Galenia","sarcophylla",1.405,115.2428571,0.141312185,0.327930556,4,36,78,2,0.8508
"1511",251,"78_2","Wheatlands","South Africa",2,"Senecio","radicans",1.7425,94.57614601,0.044654261,0.477516667,8,216,78,2,0.8508
"1512",251,"78_2","Wheatlands","South Africa",2,"Crassula","capitella",1.21,90.97779833,0.092920714,0.434490385,1,4,78,2,0.8508
"1513",251,"78_2","Wheatlands","South Africa",2,"Drosanthemum","lique",1.048333333,81.59729908,0.094637538,0.159614712,24,1645,78,2,0.8508
"1514",251,"78_2","Wheatlands","South Africa",2,"Mestoklema","sp.",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1515",251,"78_2","Wheatlands","South Africa",2,"Asparagus","mucronatus",1.1,144.8071578,0.331887865,0.057513734,30,1599,78,2,0.8508
"1516",251,"78_2","Wheatlands","South Africa",2,"Bulb","sp1",7.275,103.531018,0.114228782,1.863041667,4.5,100,78,2,0.8508
"1517",251,"78_2","Wheatlands","South Africa",2,"Crassula","tetragona",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1518",251,"78_2","Wheatlands","South Africa",2,"Felicia","hirsuta",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1519",251,"78_2","Wheatlands","South Africa",2,"Eriocephalus","ericoides",0.6,57.85106383,0.408695652,0.046084746,22,1978,78,2,0.8508
"1520",251,"78_2","Wheatlands","South Africa",2,"Pentzia","sp.",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1521",251,"78_2","Wheatlands","South Africa",2,"Cynodon","incompletus",4,159.6363636,0.35483871,0.585333333,3,52.5,78,2,0.8508
"1522",251,"78_2","Wheatlands","South Africa",2,"Pentzia","incana",0.69,113.6484777,0.319197729,0.042760928,17,468,78,2,0.8508
"1523",251,"78_2","Wheatlands","South Africa",2,"Eragrostis","obtusa",8,196.72,0.342465753,1.2295,2,65,78,2,0.8508
"1524",251,"78_2","Wheatlands","South Africa",2,"Trichodiadema","setuliferum",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1525",251,"78_2","Wheatlands","South Africa",2,"Enneapogon","scaber",7.3975,151.1157116,0.499356557,0.293713207,10,99,78,2,0.8508
"1526",251,"78_2","Wheatlands","South Africa",2,"Ruschia","spinosa",1.002941176,39.25510837,0.171353632,0.269354432,25,2016,78,2,0.8508
"1527",251,"78_2","Wheatlands","South Africa",2,"Monsonia","crassicaulis",1.443,91.5422132,0.289705736,0.397932702,30,4800,78,2,0.8508
"1528",251,"78_2","Wheatlands","South Africa",2,"Thesium","hystrix",0.11,118.4285714,0.777777778,0.005639456,8,224,78,2,0.8508
"1529",251,"78_2","Wheatlands","South Africa",2,"Hermannia","cuneifolia",0.833333333,104.1594692,0.340237104,0.33924359,18,850,78,2,0.8508
"1530",251,"78_2","Wheatlands","South Africa",2,"Indigofera","sessilifolia",0.688,75.59055807,0.393816475,0.061287665,34,3717,78,2,0.8508
"1531",251,"78_2","Wheatlands","South Africa",2,"Phymaspermum","parvifolium",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1532",251,"78_2","Wheatlands","South Africa",2,"Trichodiadema","sp.",0.91,60.80374742,0.11602378,0.186306788,9,140,78,2,0.8508
"1533",251,"78_2","Wheatlands","South Africa",2,"Limeum","aethiopicum",0.8,73.60869565,0.310810811,0.153909091,1.5,25,78,2,0.8508
"1534",251,"78_2","Wheatlands","South Africa",2,"Helichrysum","zeyheri",1.38,112.3333333,0.456521739,0.196583333,10,414,78,2,0.8508
"1535",251,"78_2","Wheatlands","South Africa",2,"Euphorbia","ferox",NA,NA,NA,NA,21,3510,78,2,0.8508
"1536",251,"78_2","Wheatlands","South Africa",2,"Eriospermum","paradoxum",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1537",251,"78_2","Wheatlands","South Africa",2,"Eragrostis","lehmanniana",9,91.94285714,0.406976744,0.459714286,12,168,78,2,0.8508
"1538",251,"78_2","Wheatlands","South Africa",2,"Drosanthemum","praecultum",0.973333333,87.52341705,0.099973704,0.174568655,18,378,78,2,0.8508
"1539",251,"78_2","Wheatlands","South Africa",2,"Chrysocoma","ciliata",1.17,90.73972603,0.410704694,0.05931952,24,594,78,2,0.8508
"1540",251,"78_2","Wheatlands","South Africa",2,"Bulbine","frutescens",4.491666667,195.8293565,0.043594408,0.827822222,12.5,80,78,2,0.8508
"1541",251,"78_2","Wheatlands","South Africa",2,"Anacampseros","arachnoides",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1542",251,"78_2","Wheatlands","South Africa",2,"Asparagus","capensis",0.82,210.3928571,0.314606742,0.030365979,46,2310,78,2,0.8508
"1543",251,"78_2","Wheatlands","South Africa",2,"Crassula","muscosa",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1544",251,"78_2","Wheatlands","South Africa",2,"Phyllobolus","splendens",NA,NA,NA,NA,NA,NA,78,2,0.8508
"1545",251,"78_2","Wheatlands","South Africa",2,"Blepharis","capensis",2.5425,61.53269035,0.349312489,0.814942857,14,340,78,2,0.8508
"1546",251,"78_2","Wheatlands","South Africa",2,"Aristida","diffusa",12.92857143,90.4309997,0.459726158,0.71227534,17,238,78,2,0.8508
"1547",252,"78_4","Wheatlands","South Africa",4,"Tribulus","terrestris",NA,NA,NA,NA,NA,NA,78,0,0.8542
"1548",252,"78_4","Wheatlands","South Africa",4,"Selago","pulchra",1.7,67.11627907,0.551282051,0.034771084,22,580,78,0,0.8542
"1549",252,"78_4","Wheatlands","South Africa",4,"Indigofera","sessilifolia",0.8,80.69230769,0.40625,0.05245,3,3.75,78,0,0.8542
"1550",252,"78_4","Wheatlands","South Africa",4,"Hermannia","coccocarpa",1.574,95.51740105,0.360019572,0.377817056,7,36,78,0,0.8542
"1551",252,"78_4","Wheatlands","South Africa",4,"Tragus","berteronianus",3.765714286,141.6056256,0.547905881,0.586166667,8,315,78,0,0.8542
"1552",252,"78_4","Wheatlands","South Africa",4,"Drosanthemum","lique",1.023333333,52.81038008,0.139675237,0.16462299,29,1023,78,0,0.8542
"1553",252,"78_4","Wheatlands","South Africa",4,"Rosenia","humilis",1.01,73.46630853,0.586790293,0.079899176,20,1224,78,0,0.8542
"1554",252,"78_4","Wheatlands","South Africa",4,"Asparagus","mucronatus",NA,NA,NA,NA,NA,NA,78,0,0.8542
"1555",252,"78_4","Wheatlands","South Africa",4,"Cucumis","sp.",NA,NA,NA,NA,NA,NA,78,0,0.8542
"1556",252,"78_4","Wheatlands","South Africa",4,"Senecio","acutifolius",1.242,80.3235122,0.125608447,0.114574703,29,2337,78,0,0.8542
"1557",252,"78_4","Wheatlands","South Africa",4,"Eragrostis","lehmanniana",8.7,70.52930403,0.550093255,0.304232143,11,63,78,0,0.8542
"1558",252,"78_4","Wheatlands","South Africa",4,"Geigeria","ornativa",6.05,96.98701299,0.36492891,1.244666667,4,154,78,0,0.8542
"1559",252,"78_4","Wheatlands","South Africa",4,"Hermannia","cuneifolia",1.6,79.94444444,0.43373494,0.479666667,23,1152,78,0,0.8542
"1560",252,"78_4","Wheatlands","South Africa",4,"Limeum","aethiopicum",1.38,NA,NA,0.336888889,NA,NA,78,0,0.8542
"1561",252,"78_4","Wheatlands","South Africa",4,"Duvalia","caespitosa",NA,NA,NA,NA,3,91,78,0,0.8542
"1562",252,"78_4","Wheatlands","South Africa",4,"Senecio","radicans",1.613571429,63.58113396,0.061905819,0.469908315,15,770,78,0,0.8542
"1563",252,"78_4","Wheatlands","South Africa",4,"Hypertelis","bowkeriana",2.095,93.71029777,0.160366826,0.190938492,20,220,78,0,0.8542
"1564",252,"78_4","Wheatlands","South Africa",4,"Galenia","sarcophylla",1.4,106.7874494,0.213262555,0.213484848,5,3,78,0,0.8542
"1565",252,"78_4","Wheatlands","South Africa",4,"Trichodiadema","setuliferum",1.891111111,54.14603491,0.110125926,0.357266383,36,1452,78,0,0.8542
"1566",252,"78_4","Wheatlands","South Africa",4,"Aristida","congesta",12.397,121.7957674,0.819096049,0.380853378,21,342,78,0,0.8542
"1567",252,"78_4","Wheatlands","South Africa",4,"Trichodiadema","sp.",0.955625,51.68039709,0.136373495,0.216911325,13,1800,78,0,0.8542
"1568",252,"78_4","Wheatlands","South Africa",4,"Barleria","rigida",1.44,59.2173913,0.522727273,0.454,14,525,78,0,0.8542
"1569",252,"78_4","Wheatlands","South Africa",4,"Thesium","hystrix",0.2,105.6666667,0.5,0.008567568,14,396,78,0,0.8542
"1570",252,"78_4","Wheatlands","South Africa",4,"Lycium","cinereum",1.07,108.7823424,0.220043669,0.050045094,46,1080,78,0,0.8542
"1571",252,"78_4","Wheatlands","South Africa",4,"Pentzia","incana",3.241176471,78.77538252,0.52489676,0.053541066,27,1320,78,0,0.8542
"1572",252,"78_4","Wheatlands","South Africa",4,"Monsonia","crassicaulis",1.12,113.25,0.275862069,0.201333333,17,990,78,0,0.8542
"1573",252,"78_4","Wheatlands","South Africa",4,"Eragrostis","obtusa",11.3,58.73517649,0.490337046,0.622969444,16,170,78,0,0.8542
"1574",252,"78_4","Wheatlands","South Africa",4,"Enneapogon","scaber",7.368571429,110.5935655,0.607947817,0.224555474,12,299,78,0,0.8542
"1575",252,"78_4","Wheatlands","South Africa",4,"Blepharis","capensis",3.5,48.60645161,0.324947589,1.5068,2.5,59.5,78,0,0.8542
"1576",252,"78_4","Wheatlands","South Africa",4,"Asparagus","capensis",0.76,135.9666667,0.37037037,0.04120202,32,420,78,0,0.8542
"1577",252,"78_4","Wheatlands","South Africa",4,"Ruschia","spinosa",0.803333333,31.7655089,0.219082239,0.249344322,14,690,78,0,0.8542
"1578",252,"78_4","Wheatlands","South Africa",4,"Crassula","muscosa",0.285,94.28452381,0.38640873,0.010166187,7,39,78,0,0.8542
"1579",252,"78_4","Wheatlands","South Africa",4,"Drosanthemum","praecultum",0.966666667,51.88886669,0.150821701,0.151517705,20,288,78,0,0.8542
"1580",272,"84_1","Ciempozuelos","Spain",1,"Helianthemum","asperum",1.208333333,85.57969967,0.404096004,0.259106002,10,192,84,3,0.7498
"1581",272,"84_1","Ciempozuelos","Spain",1,"Coronilla","minima",2.545,71.80043771,0.437256769,0.619369643,5,256,84,3,0.7498
"1582",272,"84_1","Ciempozuelos","Spain",1,"Astragalus","incanus",5.400769231,78.39835508,0.380998074,2.528689824,5,360,84,3,0.7498
"1583",272,"84_1","Ciempozuelos","Spain",1,"Retama","sphaerocarpa",14.64,19.41975032,0.493637728,0.9298,164,13200,84,3,0.7498
"1584",272,"84_1","Ciempozuelos","Spain",1,"Teucrium","gnaphalodes",1.047,91.7552979,0.506203643,0.17781068,16,930,84,3,0.7498
"1585",272,"84_1","Ciempozuelos","Spain",1,"Teucrium","capitatum",NA,NA,NA,NA,NA,NA,84,3,0.7498
"1586",272,"84_1","Ciempozuelos","Spain",1,"Thymus","vulgaris",0.53,103.4931507,0.381201044,0.048741935,8,30,84,3,0.7498
"1587",272,"84_1","Ciempozuelos","Spain",1,"Helianthemum","hirtum",1.147272727,82.89603287,0.411338196,0.226098311,8,264,84,3,0.7498
"1588",272,"84_1","Ciempozuelos","Spain",1,"Stipa","barbata",10.3285,42.04452568,0.669609788,0.383366556,17,288,84,3,0.7498
"1589",272,"84_1","Ciempozuelos","Spain",1,"Stipa","parviflora",15.26,41.46328146,0.553239692,7.594,12,147,84,3,0.7498
"1590",272,"84_1","Ciempozuelos","Spain",1,"Plantago","albicans",5.443,72.13273988,0.334722888,0.891754623,7,140,84,3,0.7498
"1591",272,"84_1","Ciempozuelos","Spain",1,"Phlomis","lychnitis",7.204285714,71.58120156,0.388800875,2.737977922,17,660,84,3,0.7498
"1592",272,"84_1","Ciempozuelos","Spain",1,"Lepidium","subulatum",1.1,53.38477299,0.449340668,0.051057862,21,806,84,3,0.7498
"1593",272,"84_1","Ciempozuelos","Spain",1,"Duda","F4.1",NA,NA,NA,NA,NA,NA,84,3,0.7498
"1594",272,"84_1","Ciempozuelos","Spain",1,"Hedysarum","boveanum",6.27,70.73629531,0.330242163,2.107083333,8,540,84,3,0.7498
"1595",272,"84_1","Ciempozuelos","Spain",1,"Matthiola","fruticulosa",3.154666667,91.16675711,0.343675149,0.177746106,12,144,84,3,0.7498
"1596",272,"84_1","Ciempozuelos","Spain",1,"Thymus","zygis",0.689642857,84.26986648,0.399440485,0.037953452,13,1517,84,3,0.7498
"1597",272,"84_1","Ciempozuelos","Spain",1,"Helianthemum","small",0.612857143,70.59779247,0.588797428,0.061761386,6,240,84,3,0.7498
"1598",273,"84_2","Ciempozuelos","Spain",2,"Stipa","parviflora",24.456,42.24579154,0.566165743,6.5224,38,1886,84,2,0.7485
"1599",273,"84_2","Ciempozuelos","Spain",2,"Hedysarum","boveanum",5.564285714,62.80999852,0.397172148,1.997948065,16,384,84,2,0.7485
"1600",273,"84_2","Ciempozuelos","Spain",2,"Genista","scorpius",0.54,78.07453416,0.399008674,0.064461538,30,990,84,2,0.7485
"1601",273,"84_2","Ciempozuelos","Spain",2,"Plantago","albicans",4.950666667,81.85447685,0.309164182,1.627720179,15,300,84,2,0.7485
"1602",273,"84_2","Ciempozuelos","Spain",2,"Astragalus","incanus",6.172857143,75.04713575,0.365350405,3.998,11,648,84,2,0.7485
"1603",273,"84_2","Ciempozuelos","Spain",2,"Helianthemum","small",0.548888889,67.98093041,0.588982977,0.063397004,13,306,84,2,0.7485
"1604",273,"84_2","Ciempozuelos","Spain",2,"Helianthemum","squamatum",NA,NA,NA,NA,NA,NA,84,2,0.7485
"1605",273,"84_2","Ciempozuelos","Spain",2,"Teucrium","capitatum",0.954,88.10181099,0.494398832,0.13675925,10,437,84,2,0.7485
"1606",273,"84_2","Ciempozuelos","Spain",2,"Thymus","zygis",0.707894737,85.72487283,0.494585796,0.045234043,NA,NA,84,2,0.7485
"1607",273,"84_2","Ciempozuelos","Spain",2,"Coronilla","minima",3.88,88.86999183,0.459538382,0.96229061,5,1849,84,2,0.7485
"1608",273,"84_2","Ciempozuelos","Spain",2,"Lepidium","subulatum",1.27,65.16393443,0.447706422,0.085945946,30,5775,84,2,0.7485
"1609",273,"84_2","Ciempozuelos","Spain",2,"Helianthemum","asperum",1.42125,87.92760067,0.396416604,0.324944766,13,420,84,2,0.7485
"1610",273,"84_2","Ciempozuelos","Spain",2,"Phlomis","lychnitis",5.66,78.445609,0.408485969,1.895469907,15,224,84,2,0.7485
"1611",273,"84_2","Ciempozuelos","Spain",2,"Helianthemum","cinereum",1.847142857,81.33327842,0.43380005,0.976043632,4,50,84,2,0.7485
"1612",273,"84_2","Ciempozuelos","Spain",2,"Helianthemum","hirtum",1.087272727,78.99879594,0.465912193,0.230065928,11,240,84,2,0.7485
"1613",273,"84_2","Ciempozuelos","Spain",2,"Teucrium","gnaphalodes",0.966,96.3494396,0.491336016,0.149215909,NA,NA,84,2,0.7485
"1614",273,"84_2","Ciempozuelos","Spain",2,"Stipa","barbata",14.25111111,36.18301207,0.715001309,1.97522657,37,2035,84,2,0.7485
"1615",273,"84_2","Ciempozuelos","Spain",2,"Koeleria","vallesiana",4.002,49.71924566,0.766777493,0.252061667,10,460,84,2,0.7485
"1616",273,"84_2","Ciempozuelos","Spain",2,"Matthiola","fruticulosa",3.239444444,95.13163187,0.369680506,0.292819671,20,119,84,2,0.7485
"1617",274,"84_3","Ciempozuelos","Spain",3,"Helianthemum","cinereum",1.86,83.9122807,0.369170984,1.594333333,2,20,84,1,0.7474
"1618",274,"84_3","Ciempozuelos","Spain",3,"Helianthemum","asperum",1.411,83.91872394,0.424402084,0.266711106,20,1178,84,1,0.7474
"1619",274,"84_3","Ciempozuelos","Spain",3,"Stipa","parviflora",9.6525,34.31095101,0.700981404,7.535,27,630,84,1,0.7474
"1620",274,"84_3","Ciempozuelos","Spain",3,"Helianthemum","hirtum",1.15,75.25621871,0.403405703,0.216066035,22,588,84,1,0.7474
"1621",274,"84_3","Ciempozuelos","Spain",3,"Retama","sphaerocarpa",NA,NA,NA,NA,NA,NA,84,1,0.7474
"1622",274,"84_3","Ciempozuelos","Spain",3,"Teucrium","gnaphalodes",0.7,60.99744246,0.497139224,0.078196721,4,200,84,1,0.7474
"1623",274,"84_3","Ciempozuelos","Spain",3,"Stipa","barbata",14.25882353,39.03489922,0.684029772,1.360646165,35,1800,84,1,0.7474
"1624",274,"84_3","Ciempozuelos","Spain",3,"Matthiola","fruticulosa",3.236666667,96.78578778,0.288565589,0.241455552,20,192,84,1,0.7474
"1625",274,"84_3","Ciempozuelos","Spain",3,"Plantago","albicans",5.879,89.15716863,0.289571393,1.512449219,8,108,84,1,0.7474
"1626",274,"84_3","Ciempozuelos","Spain",3,"Gypsophila","struthium",3.1,48.77171445,0.255867364,0.355668333,60,3430,84,1,0.7474
